Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
22999,IN-2012-44810,2012-02-25,2012-02-25,Same Day,BP-11230,Benjamin Patterson,Consumer,Surat,Gujarat,India,,APAC,Central Asia,FUR-CH-10001415,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",1878.72,4,0.0,582.36,704.08,Critical,0
15812,ES-2012-4934238,2012-02-02,2012-02-05,First Class,JH-15820,John Huston,Consumer,Hamburg,Hamburg,Germany,,EU,Central,TEC-PH-10000800,Technology,Phones,"Cisco Smart Phone, Full Size",3263.4,5,0.0,848.4,469.29,High,3
21500,IN-2012-79439,2012-02-04,2012-02-08,Second Class,EM-13810,Eleni McCrary,Corporate,Dehra Dun,Uttarakhand,India,,APAC,Central Asia,FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",3076.5,7,0.0,215.25,359.27,Medium,4
20145,ES-2012-1439357,2012-02-23,2012-02-26,First Class,BD-11560,Brendan Dodson,Home Office,Cambridge,England,United Kingdom,,EU,North,FUR-CH-10000685,Furniture,Chairs,"Hon Executive Leather Armchair, Black",2285.7,5,0.0,845.7,355.06,High,3
29555,IN-2012-72964,2012-02-06,2012-02-09,First Class,JC-15775,John Castell,Consumer,Bundaberg,Queensland,Australia,,APAC,Oceania,FUR-CH-10000660,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",819.936,2,0.1,191.316,320.92,Critical,3
28557,IN-2012-26274,2012-02-27,2012-03-04,Standard Class,BT-11530,Bradley Talbott,Home Office,Muzaffarpur,Bihar,India,,APAC,Central Asia,FUR-TA-10001116,Furniture,Tables,"Barricks Conference Table, Fully Assembled",5451.3,6,0.0,327.06,320.27,Medium,6
22711,IN-2012-27583,2012-02-24,2012-02-29,Standard Class,DL-13330,Denise Leinenbach,Consumer,Nagpur,Maharashtra,India,,APAC,Central Asia,TEC-PH-10001699,Technology,Phones,"Samsung Smart Phone, Full Size",3187.2,5,0.0,541.8,289.17,Medium,5
15811,ES-2012-4934238,2012-02-02,2012-02-05,First Class,JH-15820,John Huston,Consumer,Hamburg,Hamburg,Germany,,EU,Central,TEC-PH-10004910,Technology,Phones,"Samsung Signal Booster, Full Size",965.16,7,0.0,463.26,253.09,High,3
20954,IN-2012-21206,2012-02-06,2012-02-11,Standard Class,SC-20800,Stuart Calhoun,Consumer,Bhilai,Chhattisgarh,India,,APAC,Central Asia,FUR-BO-10000035,Furniture,Bookcases,"Dania Classic Bookcase, Pine",1236.33,3,0.0,519.21,207.44,High,5
14655,ES-2012-5808020,2012-02-14,2012-02-19,Second Class,ND-18370,Natalie DeCherney,Consumer,London,England,United Kingdom,,EU,North,FUR-BO-10004660,Furniture,Bookcases,"Sauder Library with Doors, Metal",1393.524,4,0.1,356.004,181.95,High,5
49674,UP-2012-8420,2012-02-21,2012-02-23,First Class,AH-30,Aaron Hawkins,Corporate,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA,EMEA,FUR-HON-10001504,Furniture,Chairs,"Hon Rocking Chair, Black",1025.52,8,0.0,389.52,172.16,Critical,2
18705,ES-2012-5053352,2012-02-08,2012-02-08,Same Day,JM-15865,John Murray,Consumer,Givors,Rhône-Alpes,France,,EU,Central,TEC-PH-10001708,Technology,Phones,"Cisco Audio Dock, with Caller ID",464.2785,3,0.15,38.2185,158.88,Critical,0
19354,ES-2012-2694947,2012-02-02,2012-02-06,Standard Class,JF-15565,Jill Fjeld,Consumer,Munich,Bavaria,Germany,,EU,Central,TEC-AC-10003415,Technology,Accessories,"SanDisk Router, Erganomic",1779.12,7,0.0,711.48,157.69,High,4
14653,ES-2012-5808020,2012-02-14,2012-02-19,Second Class,ND-18370,Natalie DeCherney,Consumer,London,England,United Kingdom,,EU,North,TEC-CO-10001628,Technology,Copiers,"Sharp Personal Copier, Digital",861.408,8,0.1,382.848,147.45,High,5
18706,ES-2012-5053352,2012-02-08,2012-02-08,Same Day,JM-15865,John Murray,Consumer,Givors,Rhône-Alpes,France,,EU,Central,FUR-FU-10002979,Furniture,Furnishings,"Eldon Frame, Black",465.0,4,0.0,130.2,139.08,Critical,0
20955,IN-2012-21206,2012-02-06,2012-02-11,Standard Class,SC-20800,Stuart Calhoun,Consumer,Bhilai,Chhattisgarh,India,,APAC,Central Asia,FUR-BO-10004679,Furniture,Bookcases,"Safco Library with Doors, Pine",2737.98,7,0.0,301.14,136.46,High,5
11501,ES-2012-4306010,2012-02-23,2012-02-25,First Class,PB-19210,Phillip Breyer,Corporate,Coventry,England,United Kingdom,,EU,North,TEC-AC-10000007,Technology,Accessories,"SanDisk Router, USB",513.12,2,0.0,215.46,133.01,High,2
22988,IN-2012-10146,2012-02-25,2012-03-01,Standard Class,RE-19450,Richard Eichhorn,Consumer,Mackay,Queensland,Australia,,APAC,Oceania,FUR-BO-10002387,Furniture,Bookcases,"Safco Library with Doors, Metal",700.65,2,0.1,15.57,120.77,High,5
30385,ID-2012-82610,2012-02-13,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,,APAC,Oceania,FUR-BO-10001558,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",612.684,6,0.4,-296.136,117.25,Critical,0
