Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
32735,CA-2012-139731,2012-10-15,2012-10-15,Same Day,JE-15745,Joel Eaton,Consumer,Amarillo,Texas,United States,79109.0,US,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,690.42,High,0
6019,MX-2012-131758,2012-10-17,2012-10-21,Standard Class,JF-15295,Jason Fortune-,Consumer,Guantánamo,Guantánamo,Cuba,,LATAM,Caribbean,FUR-CH-10001332,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",2818.08,9,0.0,225.36,289.52,High,4
21524,ID-2012-47085,2012-10-17,2012-10-21,Standard Class,GT-14635,Grant Thornton,Corporate,Lahore,Punjab,Pakistan,,APAC,Central Asia,OFF-AP-10001322,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",1086.18,4,0.5,-369.42,150.19,High,4
2514,MX-2012-141404,2012-10-19,2012-10-24,Standard Class,TS-21340,Toby Swindell,Consumer,Poza Rica de Hidalgo,Veracruz,Mexico,,LATAM,North,FUR-CH-10000932,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",1776.544,7,0.2,577.304,148.01,Medium,5
15807,IT-2012-2117720,2012-10-15,2012-10-17,Second Class,DB-12970,Darren Budd,Corporate,Saint-Louis,Alsace,France,,EU,Central,FUR-TA-10002786,Furniture,Tables,"Lesro Computer Table, Fully Assembled",3062.631,11,0.35,-141.669,133.95,Medium,2
24488,IN-2012-63262,2012-10-18,2012-10-21,Second Class,NR-18550,Nick Radford,Consumer,Zhaoqing,Guangdong,China,,APAC,North Asia,TEC-CO-10002911,Technology,Copiers,"Hewlett Wireless Fax, Laser",760.38,2,0.0,144.42,125.22,Critical,3
25393,IN-2012-10013,2012-10-17,2012-10-22,Standard Class,JM-15250,Janet Martin,Consumer,Gold Coast,Queensland,Australia,,APAC,Oceania,TEC-CO-10000447,Technology,Copiers,"Canon Wireless Fax, Color",2052.54,6,0.1,638.46,110.29,Medium,5
36731,CA-2012-160171,2012-10-19,2012-10-24,Standard Class,RM-19675,Robert Marley,Home Office,Los Angeles,California,United States,90008.0,US,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,99.85,Medium,5
24204,IN-2012-40638,2012-10-19,2012-10-21,Second Class,FH-14275,Frank Hawley,Corporate,Durgapur,Maharashtra,India,,APAC,Central Asia,OFF-ST-10003203,Office Supplies,Storage,"Eldon Lockers, Wire Frame",984.9,5,0.0,423.45,98.02,Medium,2
29362,IN-2012-49983,2012-10-17,2012-10-23,Standard Class,JG-15310,Jason Gross,Corporate,Jining,Shandong,China,,APAC,North Asia,TEC-CO-10002526,Technology,Copiers,"Sharp Wireless Fax, Digital",1777.8,5,0.0,657.75,97.92,Medium,6
46602,GH-2012-3030,2012-10-15,2012-10-19,Standard Class,JJ-5445,Jennifer Jackson,Consumer,Accra,Greater Accra,Ghana,,Africa,Africa,FUR-SAF-10000265,Furniture,Bookcases,"Safco Library with Doors, Metal",1557.0,4,0.0,264.6,93.6,Medium,4
5447,US-2012-131513,2012-10-20,2012-10-26,Standard Class,PR-18880,Patrick Ryan,Consumer,Lima,Lima (city),Peru,,LATAM,South,FUR-BO-10002740,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",986.904,6,0.4,-115.176,90.92,Low,6
38265,CA-2012-110765,2012-10-16,2012-10-20,Second Class,MP-17965,Michael Paige,Corporate,New York City,New York,United States,10011.0,US,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0.0,214.4922,82.36,Medium,4
