Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
19446,ES-2012-4589770,2012-11-21,2012-11-24,Second Class,MT-17815,Meg Tillman,Consumer,Nantes,Pays de la Loire,France,,EU,Central,TEC-MA-10004534,Technology,Machines,"Konica Printer, Wireless",1593.648,7,0.15,-225.162,377.03,Critical,3
38876,CA-2012-123113,2012-11-23,2012-11-27,Second Class,AT-10735,Annie Thurman,Consumer,Morristown,New Jersey,United States,7960.0,US,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0.0,735.0336,366.72,Medium,4
21605,IN-2012-14920,2012-11-19,2012-11-23,Standard Class,JR-15670,Jim Radford,Consumer,Shashi,Hubei,China,,APAC,North Asia,TEC-CO-10003102,Technology,Copiers,"Canon Copy Machine, Color",1317.9,5,0.0,0.0,253.95,High,4
165,MX-2012-133305,2012-11-23,2012-11-25,First Class,AR-10345,Alex Russell,Corporate,Mexicali,Baja California,Mexico,,LATAM,North,FUR-BO-10003873,Furniture,Bookcases,"Safco Library with Doors, Mobile",836.928,4,0.2,230.128,239.22,High,2
22822,IN-2012-76142,2012-11-20,2012-11-23,First Class,RD-19900,Ruben Dartt,Consumer,Kaifeng,Henan,China,,APAC,North Asia,FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",641.97,7,0.0,38.43,177.72,Critical,3
45424,MO-2012-7840,2012-11-20,2012-11-20,Same Day,JD-6060,Julia Dunbar,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,TEC-MOT-10003366,Technology,Phones,"Motorola Audio Dock, Full Size",698.64,4,0.0,209.52,171.74,High,0
21187,IN-2012-36396,2012-11-24,2012-11-26,Second Class,RD-19900,Ruben Dartt,Consumer,Khulna,Khulna,Bangladesh,,APAC,Central Asia,TEC-CO-10004404,Technology,Copiers,"Brother Copy Machine, High-Speed",1836.03,7,0.0,752.64,166.17,High,2
17194,ES-2012-4079399,2012-11-22,2012-11-24,First Class,JJ-15445,Jennifer Jackson,Consumer,Genk,Limburg,Belgium,,EU,Central,FUR-CH-10002090,Furniture,Chairs,"Hon Swivel Stool, Adjustable",830.7,5,0.0,107.85,155.94,High,2
10159,US-2012-165547,2012-11-23,2012-11-25,First Class,AR-10345,Alex Russell,Corporate,Presidente Dutra,Maranhão,Brazil,,LATAM,South,FUR-BO-10001318,Furniture,Bookcases,"Safco Library with Doors, Mobile",418.464,4,0.6,-188.336,153.1,Critical,2
22821,IN-2012-76142,2012-11-20,2012-11-23,First Class,RD-19900,Ruben Dartt,Consumer,Kaifeng,Henan,China,,APAC,North Asia,OFF-ST-10001567,Office Supplies,Storage,"Smead File Cart, Single Width",513.72,4,0.0,215.76,150.47,Critical,3
11543,ES-2012-4331653,2012-11-20,2012-11-25,Standard Class,CH-12070,Cathy Hwang,Home Office,Paris,Ile-de-France,France,,EU,Central,TEC-AC-10003577,Technology,Accessories,"Memorex Router, USB",1232.1,5,0.0,98.55,146.28,Medium,5
37974,CA-2012-109337,2012-11-21,2012-11-23,Second Class,DL-13330,Denise Leinenbach,Consumer,Lawrence,Indiana,United States,46226.0,US,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3,0.0,165.2868,124.78,Critical,2
24837,IN-2012-21682,2012-11-24,2012-11-25,First Class,VS-21820,Vivek Sundaresam,Consumer,Bundaberg,Queensland,Australia,,APAC,Oceania,TEC-CO-10004170,Technology,Copiers,"HP Wireless Fax, High-Speed",645.138,2,0.1,157.698,117.73,Medium,1
24738,IN-2012-64116,2012-11-20,2012-11-20,Same Day,AR-10345,Alex Russell,Corporate,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,OFF-AP-10000729,Office Supplies,Appliances,"KitchenAid Refrigerator, White",873.2928,2,0.17,168.2928,117.41,High,0
30376,ID-2012-85053,2012-11-21,2012-11-23,Second Class,TS-21505,Tony Sayre,Consumer,Traralgon,Victoria,Australia,,APAC,Oceania,TEC-MA-10000172,Technology,Machines,"StarTech Inkjet, Wireless",724.248,4,0.4,72.408,110.5,High,2
39477,CA-2012-119879,2012-11-21,2012-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,United States,19120.0,US,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.2032,109.3,Medium,4
21188,IN-2012-36396,2012-11-24,2012-11-26,Second Class,RD-19900,Ruben Dartt,Consumer,Khulna,Khulna,Bangladesh,,APAC,Central Asia,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",1455.12,4,0.0,116.4,108.33,High,2
9495,MX-2012-120019,2012-11-20,2012-11-24,Standard Class,VP-21760,Victoria Pisteka,Corporate,Culiacán,Sinaloa,Mexico,,LATAM,North,TEC-AC-10000890,Technology,Accessories,"Belkin Router, USB",863.2,5,0.0,293.4,103.0,High,4
21911,ID-2012-77801,2012-11-23,2012-11-29,Standard Class,DP-13165,David Philippe,Consumer,Semarang,Jawa Tengah,Indonesia,,APAC,Southeast Asia,OFF-AP-10003800,Office Supplies,Appliances,"Hoover Microwave, Silver",770.3811,3,0.17,232.0011,99.97,Low,6
6813,MX-2012-132157,2012-11-21,2012-11-23,First Class,TB-21250,Tim Brockman,Consumer,São Paulo,São Paulo,Brazil,,LATAM,South,FUR-BO-10000567,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",2615.94,9,0.0,575.46,82.81,Medium,2
51253,SA-2012-8940,2012-11-22,2012-11-24,First Class,JD-6150,Justin Deggeller,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,TEC-CIS-10003676,Technology,Phones,"Cisco Headset, with Caller ID",353.76,4,0.0,141.48,76.08,High,2
47400,CA-2012-490,2012-11-20,2012-11-26,Standard Class,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,,Canada,Canada,TEC-CIS-10001717,Technology,Phones,"Cisco Smart Phone, with Caller ID",654.24,1,0.0,287.85,73.01,Medium,6
12740,ES-2012-3540273,2012-11-24,2012-11-29,Standard Class,JH-15820,John Huston,Consumer,El Ejido,Andalusía,Spain,,EU,South,OFF-AP-10004755,Office Supplies,Appliances,"KitchenAid Microwave, Black",1239.0,4,0.0,0.0,72.35,Medium,5
17839,ES-2012-3679676,2012-11-19,2012-11-23,Standard Class,EM-14200,Evan Minnotte,Home Office,Munich,Bavaria,Germany,,EU,Central,TEC-CO-10000405,Technology,Copiers,"Canon Fax Machine, Digital",636.06,2,0.0,146.28,71.9,High,4
13558,ES-2012-5480702,2012-11-20,2012-11-25,Standard Class,TP-21565,Tracy Poddar,Corporate,Issy-les-Moulineaux,Ile-de-France,France,,EU,Central,FUR-CH-10003249,Furniture,Chairs,"Office Star Steel Folding Chair, Black",723.168,9,0.1,-80.352,71.0,High,5
12466,ES-2012-3109926,2012-11-23,2012-11-28,Standard Class,CS-12130,Chad Sievert,Consumer,Stevenage,England,United Kingdom,,EU,North,TEC-CO-10004662,Technology,Copiers,"Hewlett Fax Machine, Color",321.36,1,0.0,112.47,68.79,High,5
39249,CA-2012-145814,2012-11-19,2012-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,New York City,New York,United States,10035.0,US,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0.0,249.9104,68.46,Medium,5
1920,MX-2012-105424,2012-11-19,2012-11-24,Standard Class,TP-21415,Tom Prescott,Consumer,Guadalajara,Jalisco,Mexico,,LATAM,North,FUR-CH-10001343,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",726.144,8,0.2,117.984,67.97,Medium,5
8169,MX-2012-116043,2012-11-21,2012-11-23,Second Class,EC-14050,Erin Creighton,Consumer,Brasília,Federal District,Brazil,,LATAM,South,OFF-ST-10003741,Office Supplies,Storage,"Smead Lockers, Blue",264.56,2,0.0,47.6,67.68,Critical,2
31474,US-2012-101511,2012-11-21,2012-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,United States,43055.0,US,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,66.22,Critical,2
12912,IT-2012-2847671,2012-11-23,2012-11-25,Second Class,TM-21010,Tamara Manning,Consumer,Istres,Provence-Alpes-Côte d'Azur,France,,EU,Central,FUR-TA-10001980,Furniture,Tables,"Hon Wood Table, Rectangular",343.785,1,0.35,-105.795,65.45,High,2
30375,ID-2012-85053,2012-11-21,2012-11-23,Second Class,TS-21505,Tony Sayre,Consumer,Traralgon,Victoria,Australia,,APAC,Oceania,TEC-CO-10001831,Technology,Copiers,"Sharp Wireless Fax, High-Speed",424.944,2,0.4,-84.996,65.22,High,2
23776,ID-2012-37047,2012-11-22,2012-11-29,Standard Class,AG-10675,Anna Gayman,Consumer,Traralgon,Victoria,Australia,,APAC,Oceania,OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",613.71,5,0.1,211.26,62.88,Medium,7
23775,ID-2012-37047,2012-11-22,2012-11-29,Standard Class,AG-10675,Anna Gayman,Consumer,Traralgon,Victoria,Australia,,APAC,Oceania,FUR-BO-10000243,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",891.405,5,0.1,158.355,62.21,Medium,7
20705,ID-2012-24048,2012-11-20,2012-11-26,Standard Class,JM-15265,Janet Molinari,Corporate,Geelong,Victoria,Australia,,APAC,Oceania,TEC-CO-10002674,Technology,Copiers,"Sharp Fax and Copier, High-Speed",450.36,3,0.1,-20.07,61.57,Medium,6
12467,ES-2012-3109926,2012-11-23,2012-11-28,Standard Class,CS-12130,Chad Sievert,Consumer,Stevenage,England,United Kingdom,,EU,North,FUR-BO-10003604,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",879.06,7,0.0,114.24,60.77,High,5
30378,ID-2012-85053,2012-11-21,2012-11-23,Second Class,TS-21505,Tony Sayre,Consumer,Traralgon,Victoria,Australia,,APAC,Oceania,TEC-PH-10000298,Technology,Phones,"Nokia Speaker Phone, Cordless",453.6,6,0.4,-143.64,52.27,High,2
17842,ES-2012-3679676,2012-11-19,2012-11-23,Standard Class,EM-14200,Evan Minnotte,Home Office,Munich,Bavaria,Germany,,EU,Central,TEC-AC-10002738,Technology,Accessories,"Belkin Memory Card, Programmable",348.93,3,0.0,104.67,51.94,High,4
38923,US-2012-159499,2012-11-21,2012-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,Phoenix,Arizona,United States,85023.0,US,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,28.4928,50.82,High,2
44093,PL-2012-7530,2012-11-20,2012-11-20,Same Day,MC-7845,Michael Chen,Consumer,Katowice,Silesia,Poland,,EMEA,EMEA,TEC-KON-10002052,Technology,Machines,"Konica Inkjet, Wireless",313.44,1,0.0,50.13,49.51,High,0
16301,ES-2012-2163745,2012-11-23,2012-11-27,Standard Class,RP-19270,Rachel Payne,Corporate,Littlehampton,England,United Kingdom,,EU,North,FUR-BO-10001892,Furniture,Bookcases,"Sauder Library with Doors, Pine",1166.94,3,0.0,93.33,47.63,Medium,4
35583,CA-2012-105690,2012-11-21,2012-11-26,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,United States,77642.0,US,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,47.05,Medium,5
17193,ES-2012-4079399,2012-11-22,2012-11-24,First Class,JJ-15445,Jennifer Jackson,Consumer,Genk,Limburg,Belgium,,EU,Central,OFF-ST-10004473,Office Supplies,Storage,"Tenex Trays, Wire Frame",159.84,3,0.0,79.92,46.84,High,2
16246,IT-2012-1125357,2012-11-21,2012-11-25,Standard Class,RC-19960,Ryan Crowe,Consumer,Trier,Rhineland-Palatinate,Germany,,EU,Central,OFF-AR-10000319,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",315.72,6,0.0,59.94,46.09,High,4
