Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
50788,MO-2014-2000,2014-10-28,2014-10-30,Second Class,DP-3105,Dave Poirier,Corporate,Meknes,Meknès-Tafilalet,Morocco,,Africa,Africa,TEC-CAN-10001437,Technology,Copiers,"Canon Wireless Fax, Laser",5301.24,14,0.0,2597.28,568.45,Medium,2
28198,IN-2014-61393,2014-10-31,2014-11-03,First Class,DK-13090,Dave Kipp,Consumer,Xiangtan,Hunan,China,,APAC,North Asia,TEC-CO-10001954,Technology,Copiers,"Brother Wireless Fax, Laser",2272.86,6,0.0,977.22,406.53,High,3
21391,ID-2014-27163,2014-10-27,2014-10-31,Second Class,DV-13045,Darrin Van Huff,Corporate,Manado,Sulawesi Utara,Indonesia,,APAC,Southeast Asia,FUR-BO-10003046,Furniture,Bookcases,"Safco Library with Doors, Mobile",2189.0898,6,0.07,541.3698,320.28,High,4
29593,IN-2014-10979,2014-10-31,2014-11-04,Standard Class,MO-17800,Meg O'Connel,Home Office,Hamamatsu,Shizuoka,Japan,,APAC,North Asia,OFF-AP-10001931,Office Supplies,Appliances,"Cuisinart Stove, Red",4306.32,8,0.0,1722.48,314.15,Medium,4
33864,CA-2014-123967,2014-11-02,2014-11-04,Second Class,SF-20200,Sarah Foster,Consumer,Bellingham,Washington,United States,98226.0,US,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0.0,239.9058,294.17,Medium,2
26969,ID-2014-79257,2014-10-29,2014-10-31,Second Class,KD-16270,Karen Daniels,Consumer,Bekasi,Jawa Barat,Indonesia,,APAC,Southeast Asia,TEC-MA-10000606,Technology,Machines,"Okidata Printer, White",886.1412,4,0.17,106.7412,226.8,High,2
24708,ID-2014-44124,2014-10-29,2014-11-01,First Class,AC-10660,Anna Chung,Consumer,Can Tho,T?nh C?n Th?,Vietnam,,APAC,Southeast Asia,FUR-CH-10000994,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",528.009,5,0.27,-72.441,180.33,Critical,3
19355,ES-2014-3540279,2014-10-28,2014-10-31,Second Class,TM-21010,Tamara Manning,Consumer,Trier,Rhineland-Palatinate,Germany,,EU,Central,TEC-CO-10002659,Technology,Copiers,"Sharp Fax Machine, Color",2970.9,10,0.0,237.6,173.73,Medium,3
10710,ES-2014-2591069,2014-10-29,2014-11-02,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Nancy,Lorraine,France,,EU,Central,TEC-CO-10004005,Technology,Copiers,"Sharp Copy Machine, Laser",1015.92,5,0.15,-24.03,164.68,High,4
19053,ES-2014-5554891,2014-10-27,2014-10-29,First Class,BN-11515,Bradley Nguyen,Consumer,Angers,Pays de la Loire,France,,EU,Central,FUR-BO-10003881,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",709.56,4,0.1,212.76,162.72,Critical,2
