Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
29601,IN-2012-48240,2012-05-25,2012-05-28,Second Class,GP-14740,Guy Phonely,Corporate,Delhi,Delhi,India,,APAC,Central Asia,FUR-TA-10000226,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",1745.34,2,0.0,226.86,616.27,Critical,3
29600,IN-2012-48240,2012-05-25,2012-05-28,Second Class,GP-14740,Guy Phonely,Corporate,Delhi,Delhi,India,,APAC,Central Asia,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",1916.73,3,0.0,498.33,548.4,Critical,3
39399,CA-2012-149846,2012-05-22,2012-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,United States,90045.0,US,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.4985,510.18,High,4
43395,TU-2012-2690,2012-05-23,2012-05-26,First Class,SF-10200,Sarah Foster,Consumer,Izmir,Izmir,Turkey,,EMEA,EMEA,TEC-SAM-10000345,Technology,Phones,"Samsung Audio Dock, with Caller ID",934.248,14,0.6,-1331.652,363.73,High,3
30028,IN-2012-63787,2012-05-23,2012-05-23,Same Day,PM-19135,Peter McVee,Home Office,Ballarat,Victoria,Australia,,APAC,Oceania,FUR-BO-10002736,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",660.69,5,0.1,44.04,296.01,Critical,0
9316,MX-2012-167892,2012-05-23,2012-05-25,First Class,DG-13300,Deirdre Greer,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,OFF-AP-10004031,Office Supplies,Appliances,"Hamilton Beach Microwave, White",935.5,5,0.0,168.3,264.43,Medium,2
21794,IN-2012-76408,2012-05-24,2012-05-28,Standard Class,DL-12925,Daniel Lacy,Consumer,Wollongong,New South Wales,Australia,,APAC,Oceania,TEC-CO-10002283,Technology,Copiers,"Brother Copy Machine, Color",1641.087,7,0.1,473.907,261.52,High,4
20417,IN-2012-33288,2012-05-22,2012-05-25,Second Class,PC-19000,Pauline Chand,Home Office,Kuantan,Pahang,Malaysia,,APAC,Southeast Asia,TEC-AC-10003753,Technology,Accessories,"SanDisk Router, Programmable",1031.4,4,0.0,185.64,256.26,High,3
1088,MX-2012-136987,2012-05-24,2012-05-26,Second Class,AF-10870,Art Ferguson,Consumer,Paranaguá,Parana,Brazil,,LATAM,South,TEC-PH-10004182,Technology,Phones,"Motorola Smart Phone, Full Size",856.92,2,0.0,222.76,234.28,Critical,2
8134,MX-2012-112144,2012-05-25,2012-05-27,Second Class,DS-13180,David Smith,Corporate,Managua,Managua,Nicaragua,,LATAM,Central,FUR-BO-10000502,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",1461.7,5,0.0,233.8,180.52,High,2
