Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
32298,CA-2012-124891,2012-07-31,2012-07-31,Same Day,RH-19495,Rick Hansen,Consumer,New York City,New York,United States,10024.0,US,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0.0,762.1845,933.57,Critical,0
23175,IN-2012-30943,2012-08-03,2012-08-08,Standard Class,KH-16330,Katharine Harms,Corporate,Yogyakarta,Yogyakarta,Indonesia,,APAC,Southeast Asia,OFF-AP-10002312,Office Supplies,Appliances,"KitchenAid Refrigerator, Black",3501.7368,8,0.17,210.8568,479.96,High,5
26068,IN-2012-12162,2012-08-02,2012-08-04,First Class,KB-16585,Ken Black,Corporate,Qingdao,Shandong,China,,APAC,North Asia,TEC-CO-10000208,Technology,Copiers,"Brother Wireless Fax, Color",1521.0,4,0.0,0.0,416.74,High,2
10303,ES-2012-5113958,2012-08-01,2012-08-06,Second Class,EB-13840,Ellis Ballard,Corporate,West Bromwich,England,United Kingdom,,EU,North,OFF-AP-10004512,Office Supplies,Appliances,"Hoover Stove, Red",3979.29,7,0.0,1989.54,398.5,Medium,5
32299,CA-2012-124891,2012-07-31,2012-07-31,Same Day,RH-19495,Rick Hansen,Consumer,New York City,New York,United States,10024.0,US,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752,348.18,Critical,0
5112,MX-2012-144848,2012-08-03,2012-08-05,First Class,LH-16900,Lena Hernandez,Consumer,Valparaíso de Goiás,Goiás,Brazil,,LATAM,South,OFF-ST-10003741,Office Supplies,Storage,"Smead Lockers, Blue",1455.08,11,0.0,261.8,320.29,Medium,2
22628,IN-2012-50207,2012-08-03,2012-08-08,Standard Class,GH-14425,Gary Hwang,Consumer,Bendigo,Victoria,Australia,,APAC,Oceania,FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine",2619.0,8,0.1,232.68,285.65,High,5
14084,ES-2012-2224678,2012-08-03,2012-08-07,Standard Class,CM-12115,Chad McGuire,Consumer,Rovigo,Veneto,Italy,,EU,South,TEC-CO-10004563,Technology,Copiers,"HP Copy Machine, Color",1715.91,7,0.0,583.38,285.12,High,4
41569,EG-2012-520,2012-08-03,2012-08-07,Standard Class,AH-210,Alan Hwang,Consumer,Alexandria,Al Iskandariyah,Egypt,,Africa,Africa,OFF-BRE-10004436,Office Supplies,Appliances,"Breville Stove, Black",2243.88,4,0.0,246.72,238.95,Medium,4
28242,ID-2012-34884,2012-08-02,2012-08-08,Standard Class,SC-20305,Sean Christensen,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",5759.964,14,0.1,-0.336,187.19,Medium,6
