Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
33536,CA-2013-146633,2013-11-16,2013-11-18,Second Class,TG-21310,Toby Gnade,Consumer,Los Angeles,California,United States,90049.0,US,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,363.87,Critical,2
21510,IN-2013-15277,2013-11-11,2013-11-11,Same Day,MR-17545,Mathew Reese,Home Office,Jodhpur,Rajasthan,India,,APAC,Central Asia,TEC-CO-10002150,Technology,Copiers,"Canon Fax and Copier, Digital",763.92,4,0.0,381.96,313.66,Critical,0
3149,MX-2013-147844,2013-11-15,2013-11-19,Standard Class,BO-11425,Bobby Odegard,Consumer,Metepec,México,Mexico,,LATAM,North,TEC-PH-10003457,Technology,Phones,"Cisco Smart Phone, Full Size",3045.84,7,0.0,1035.58,309.75,High,4
2006,MX-2013-147690,2013-11-13,2013-11-18,Standard Class,TS-21340,Toby Swindell,Consumer,Ribeirão Preto,São Paulo,Brazil,,LATAM,South,TEC-PH-10002672,Technology,Phones,"Cisco Smart Phone, Full Size",2171.3,5,0.0,390.8,294.97,High,5
39765,US-2013-164196,2013-11-12,2013-11-18,Standard Class,AS-10285,Alejandro Savely,Corporate,Noblesville,Indiana,United States,46060.0,US,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0.0,241.1046,228.95,Medium,6
15440,IT-2013-3453314,2013-11-13,2013-11-18,Standard Class,SP-20860,Sung Pak,Corporate,Mulhouse,Alsace,France,,EU,Central,FUR-CH-10002203,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",2891.7,7,0.1,1188.81,214.13,Medium,5
37413,US-2013-113677,2013-11-14,2013-11-20,Standard Class,CM-12655,Corinna Mitchell,Home Office,New York City,New York,United States,10011.0,US,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0.0,592.7896,202.77,Medium,6
49098,SF-2013-6330,2013-11-13,2013-11-13,Same Day,SC-10695,Steve Chapman,Corporate,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa,TEC-NOK-10001283,Technology,Phones,"Nokia Smart Phone, Full Size",637.35,1,0.0,70.08,178.49,Critical,0
42235,BU-2013-6440,2013-11-11,2013-11-13,First Class,PC-8745,Pamela Coakley,Corporate,Sofia,Sofiya-Grad,Bulgaria,,EMEA,EMEA,FUR-SAF-10000085,Furniture,Bookcases,"Safco Library with Doors, Pine",782.28,2,0.0,391.14,172.29,Medium,2
25897,IN-2013-28304,2013-11-15,2013-11-19,Standard Class,KT-16465,Kean Takahito,Consumer,Singapore,Singapore,Singapore,,APAC,Southeast Asia,TEC-CO-10003951,Technology,Copiers,"HP Copy Machine, High-Speed",1462.14,6,0.0,321.66,159.0,High,4
2348,MX-2013-119214,2013-11-16,2013-11-18,Second Class,ML-17410,Maris LaWare,Consumer,Milpa Alta,Distrito Federal,Mexico,,LATAM,North,OFF-ST-10000439,Office Supplies,Storage,"Rogers Lockers, Single Width",846.6,6,0.0,50.76,156.51,High,2
14289,ES-2013-2522918,2013-11-16,2013-11-19,First Class,ME-18010,Michelle Ellison,Corporate,Dreux,Centre,France,,EU,Central,FUR-FU-10000432,Furniture,Furnishings,"Eldon Clock, Black",339.12,6,0.0,94.86,143.23,Critical,3
12019,ES-2013-3495515,2013-11-17,2013-11-24,Standard Class,JC-15385,Jenna Caffey,Consumer,London,England,United Kingdom,,EU,North,TEC-PH-10001396,Technology,Phones,"Nokia Smart Phone, Cordless",2290.14,4,0.1,559.74,141.54,Medium,7
33560,CA-2013-131065,2013-11-15,2013-11-17,Second Class,AA-10375,Allen Armold,Consumer,Atlanta,Georgia,United States,30318.0,US,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0.0,114.9954,139.02,Critical,2
30760,IN-2013-82260,2013-11-15,2013-11-18,Second Class,TC-21535,Tracy Collins,Home Office,Alice Springs,Northern Territory,Australia,,APAC,Oceania,TEC-PH-10002962,Technology,Phones,"Motorola Smart Phone, Full Size",1287.96,2,0.0,489.42,138.24,High,3
36109,CA-2013-121370,2013-11-15,2013-11-20,Second Class,EB-14110,Eugene Barchas,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,4,0.4,179.9964,137.64,Medium,5
30819,IN-2013-86285,2013-11-16,2013-11-18,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,,APAC,Oceania,FUR-CH-10004050,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",911.04,2,0.0,282.42,134.69,High,2
25747,IN-2013-16299,2013-11-14,2013-11-20,Standard Class,YS-21880,Yana Sorensen,Corporate,Townsville,Queensland,Australia,,APAC,Oceania,TEC-CO-10000447,Technology,Copiers,"Canon Wireless Fax, Color",2052.54,6,0.1,638.46,134.63,Medium,6
24649,IN-2013-72901,2013-11-11,2013-11-15,Second Class,LT-16765,Larry Tron,Consumer,Bikaner,Rajasthan,India,,APAC,Central Asia,FUR-CH-10002060,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",961.8,7,0.0,163.38,126.91,Medium,4
11960,ES-2013-3948146,2013-11-13,2013-11-18,Standard Class,AG-10390,Allen Goldenen,Consumer,Saint-Ouen,Ile-de-France,France,,EU,Central,OFF-AP-10001099,Office Supplies,Appliances,"Hoover Stove, Black",1533.33,3,0.1,-34.11,111.59,High,5
1990,US-2013-164119,2013-11-15,2013-11-21,Standard Class,TC-20980,Tamara Chand,Corporate,Tegucigalpa,Francisco Morazán,Honduras,,LATAM,Central,TEC-PH-10002774,Technology,Phones,"Nokia Smart Phone, with Caller ID",1022.256,4,0.4,-0.064,110.37,Medium,6
38487,CA-2013-164399,2013-11-13,2013-11-16,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,United States,92024.0,US,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294,109.32,Medium,3
36342,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,United States,90036.0,US,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0.0,187.3976,105.59,High,3
37410,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,Parma,Ohio,United States,44134.0,US,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0.0,105.11,Medium,4
21509,IN-2013-15277,2013-11-11,2013-11-11,Same Day,MR-17545,Mathew Reese,Home Office,Jodhpur,Rajasthan,India,,APAC,Central Asia,TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",228.33,3,0.0,70.74,103.93,Critical,0
37407,CA-2013-124590,2013-11-13,2013-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,Parma,Ohio,United States,44134.0,US,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686,103.01,Medium,4
1987,US-2013-164119,2013-11-15,2013-11-21,Standard Class,TC-20980,Tamara Chand,Corporate,Tegucigalpa,Francisco Morazán,Honduras,,LATAM,Central,FUR-CH-10003941,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",1093.248,6,0.4,-328.032,95.08,Medium,6
39707,CA-2013-130820,2013-11-16,2013-11-16,Same Day,ON-18715,Odella Nelson,Corporate,Burlington,North Carolina,United States,27217.0,US,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076,86.69,High,0
14091,ES-2013-4492967,2013-11-16,2013-11-22,Standard Class,TB-21250,Tim Brockman,Consumer,Erlangen,Bavaria,Germany,,EU,Central,FUR-CH-10000479,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",848.124,2,0.1,367.464,85.69,Low,6
19479,ES-2013-5881573,2013-11-15,2013-11-18,First Class,PJ-19015,Pauline Johnson,Consumer,Bradford,England,United Kingdom,,EU,North,OFF-SU-10003252,Office Supplies,Supplies,"Fiskars Trimmer, Steel",542.1,13,0.0,64.74,85.69,High,3
8519,MX-2013-153430,2013-11-11,2013-11-14,First Class,SL-20155,Sara Luxemburg,Home Office,Masaya,Masaya,Nicaragua,,LATAM,Central,TEC-AC-10004743,Technology,Accessories,"Logitech Router, USB",330.04,2,0.0,118.8,80.31,High,3
18523,ES-2013-2664096,2013-11-14,2013-11-17,First Class,AJ-10960,Astrea Jones,Consumer,Strasbourg,Alsace,France,,EU,Central,TEC-PH-10001937,Technology,Phones,"Nokia Audio Dock, Full Size",428.4765,3,0.15,10.0665,79.91,High,3
39417,CA-2013-116722,2013-11-12,2013-11-17,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,United States,94110.0,US,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0,77.15,High,5
26735,IN-2013-16992,2013-11-15,2013-11-18,Second Class,SC-20575,Sonia Cooley,Consumer,Huizhou,Guangdong,China,,APAC,North Asia,OFF-ST-10000306,Office Supplies,Storage,"Rogers Trays, Single Width",370.26,6,0.0,55.44,73.79,High,3
132,US-2013-130239,2013-11-14,2013-11-19,Standard Class,LP-17080,Liz Pelletier,Consumer,Irapuato,Guanajuato,Mexico,,LATAM,North,FUR-BO-10002992,Furniture,Bookcases,"Dania Library with Doors, Traditional",966.4,5,0.2,-96.7,72.52,Medium,5
26736,IN-2013-16992,2013-11-15,2013-11-18,Second Class,SC-20575,Sonia Cooley,Consumer,Huizhou,Guangdong,China,,APAC,North Asia,FUR-BO-10000699,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional",666.72,4,0.0,73.32,66.9,High,3
16844,ES-2013-5690968,2013-11-11,2013-11-16,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Essen,North Rhine-Westphalia,Germany,,EU,Central,TEC-PH-10004910,Technology,Phones,"Samsung Signal Booster, Full Size",1103.04,8,0.0,529.44,64.54,Medium,5
14290,ES-2013-2522918,2013-11-16,2013-11-19,First Class,ME-18010,Michelle Ellison,Corporate,Dreux,Centre,France,,EU,Central,OFF-ST-10003153,Office Supplies,Storage,"Tenex File Cart, Single Width",242.298,2,0.1,99.558,62.15,Critical,3
36340,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,United States,90036.0,US,West,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,0.0,191.6586,61.7,High,3
3150,MX-2013-147844,2013-11-15,2013-11-19,Standard Class,BO-11425,Bobby Odegard,Consumer,Metepec,México,Mexico,,LATAM,North,FUR-BO-10002906,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",328.16,5,0.2,-36.94,61.63,High,4
13829,IT-2013-1948196,2013-11-11,2013-11-16,Second Class,CL-12565,Clay Ludtke,Consumer,Stockholm,Stockholm,Sweden,,EU,North,FUR-TA-10004371,Furniture,Tables,"Lesro Round Table, Adjustable Height",953.82,7,0.7,-1557.99,58.39,Medium,5
29732,IN-2013-15340,2013-11-17,2013-11-18,First Class,TC-21535,Tracy Collins,Home Office,Shanghai,Shanghai,China,,APAC,North Asia,FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",366.84,1,0.0,157.74,57.23,High,1
29878,ID-2013-40351,2013-11-11,2013-11-14,First Class,SC-20770,Stewart Carmichael,Corporate,Bangkok,Bangkok,Thailand,,APAC,Southeast Asia,OFF-ST-10000546,Office Supplies,Storage,"Tenex Lockers, Wire Frame",1077.066,10,0.47,-61.134,57.08,Medium,3
16841,ES-2013-5690968,2013-11-11,2013-11-16,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Essen,North Rhine-Westphalia,Germany,,EU,Central,FUR-BO-10003828,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",771.282,6,0.1,162.702,56.93,Medium,5
36108,CA-2013-121370,2013-11-15,2013-11-20,Second Class,EB-14110,Eugene Barchas,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0.3,-21.7176,55.49,Medium,5
22879,IN-2013-45265,2013-11-15,2013-11-20,Standard Class,ML-17755,Max Ludwig,Home Office,Gold Coast,Queensland,Australia,,APAC,Oceania,TEC-CO-10002316,Technology,Copiers,"Brother Personal Copier, Laser",900.207,7,0.1,149.877,54.54,Medium,5
27481,IN-2013-73342,2013-11-13,2013-11-15,Second Class,MH-17290,Marc Harrigan,Home Office,Tirunelveli,Tamil Nadu,India,,APAC,Central Asia,FUR-TA-10000403,Furniture,Tables,"Barricks Computer Table, Fully Assembled",477.84,1,0.0,14.31,52.69,Medium,2
12407,IT-2013-3688620,2013-11-15,2013-11-19,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,Frontignan,Languedoc-Roussillon,France,,EU,Central,FUR-TA-10004219,Furniture,Tables,"Bevis Computer Table, with Bottom Storage",1291.446,4,0.35,-39.834,51.52,High,4
13906,IT-2013-3085011,2013-11-14,2013-11-16,First Class,MP-17965,Michael Paige,Corporate,Pertuis,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-PA-10004145,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",196.08,8,0.0,44.88,50.98,High,2
36022,CA-2013-131968,2013-11-12,2013-11-16,Standard Class,LB-16795,Laurel Beltran,Home Office,Apopka,Florida,United States,32712.0,US,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,3,0.2,50.3658,50.61,High,4
26260,IN-2013-50515,2013-11-11,2013-11-15,Standard Class,DK-13090,Dave Kipp,Consumer,Tirunelveli,Tamil Nadu,India,,APAC,Central Asia,TEC-PH-10000840,Technology,Phones,"Cisco Audio Dock, VoIP",364.32,2,0.0,112.92,50.45,High,4
41821,CM-2013-5360,2013-11-15,2013-11-18,First Class,AJ-960,Astrea Jones,Consumer,Garoua,Nord,Cameroon,,Africa,Africa,TEC-CIS-10001767,Technology,Phones,"Cisco Office Telephone, Cordless",166.62,2,0.0,34.98,49.11,Critical,3
8520,MX-2013-153430,2013-11-11,2013-11-14,First Class,SL-20155,Sara Luxemburg,Home Office,Masaya,Masaya,Nicaragua,,LATAM,Central,FUR-CH-10001044,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable",200.76,3,0.0,7.98,49.0,High,3
32191,CA-2013-105494,2013-11-11,2013-11-13,First Class,PC-18745,Pamela Coakley,Corporate,San Francisco,California,United States,94122.0,US,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0.0,42.0714,47.91,High,2
32433,CA-2013-152170,2013-11-13,2013-11-16,Second Class,FH-14275,Frank Hawley,Corporate,La Porte,Indiana,United States,46350.0,US,Central,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0.0,129.384,46.41,High,3
