Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
27962,IN-2013-48765,2013-10-28,2013-10-31,First Class,BK-11260,Berenike Kampe,Consumer,Tongi,Dhaka,Bangladesh,,APAC,Central Asia,FUR-BO-10003282,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",3728.43,9,0.0,1192.86,553.31,Medium,3
5051,MX-2013-141474,2013-10-30,2013-11-05,Standard Class,PB-18805,Patrick Bzostek,Home Office,Managua,Managua,Nicaragua,,LATAM,Central,TEC-PH-10000106,Technology,Phones,"Apple Smart Phone, Full Size",2125.0,5,0.0,297.5,316.76,Low,6
49848,SF-2013-9730,2013-10-30,2013-11-04,Second Class,RW-9540,Rick Wilson,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa,TEC-OKI-10001385,Technology,Machines,"Okidata Inkjet, White",1867.5,6,0.0,242.64,314.81,High,5
20455,IN-2013-11938,2013-10-31,2013-11-04,Standard Class,EL-13735,Ed Ludwig,Home Office,Melbourne,Victoria,Australia,,APAC,Oceania,FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",2634.552,8,0.1,116.952,298.63,Medium,4
38499,CA-2013-120369,2013-10-29,2013-10-29,Same Day,VB-21745,Victoria Brennan,Corporate,Rochester,New York,United States,14609.0,US,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,206.61,High,0
47843,IR-2013-2680,2013-11-01,2013-11-01,Same Day,RD-9930,Russell D'Ascenzo,Consumer,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA,TEC-CAN-10001437,Technology,Copiers,"Canon Wireless Fax, Laser",3029.28,8,0.0,1484.16,178.35,Medium,0
49849,SF-2013-9730,2013-10-30,2013-11-04,Second Class,RW-9540,Rick Wilson,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa,TEC-MEM-10002005,Technology,Accessories,"Memorex Router, Erganomic",976.08,4,0.0,292.8,173.83,High,5
27963,IN-2013-48765,2013-10-28,2013-10-31,First Class,BK-11260,Berenike Kampe,Consumer,Tongi,Dhaka,Bangladesh,,APAC,Central Asia,TEC-PH-10000780,Technology,Phones,"Cisco Smart Phone, with Caller ID",1308.48,2,0.0,536.46,150.2,Medium,3
13788,ES-2013-1049729,2013-11-01,2013-11-03,Second Class,PK-18910,Paul Knutson,Home Office,Stolberg,North Rhine-Westphalia,Germany,,EU,Central,OFF-ST-10000695,Office Supplies,Storage,"Rogers Lockers, Wire Frame",758.484,4,0.1,126.324,142.97,High,2
49847,SF-2013-9730,2013-10-30,2013-11-04,Second Class,RW-9540,Rick Wilson,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa,FUR-OFF-10004214,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",939.36,2,0.0,366.3,128.95,High,5
