Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
49463,TZ-2014-8190,2014-12-05,2014-12-07,Second Class,RH-9555,Ritsa Hightower,Consumer,Uvinza,Kigoma,Tanzania,,Africa,Africa,OFF-KIT-10004058,Office Supplies,Appliances,"KitchenAid Stove, White",3409.74,6,0.0,818.28,763.38,High,2
6550,MX-2014-126984,2014-12-18,2014-12-20,Second Class,JH-15820,John Huston,Consumer,Paysandú,Paysandú,Uruguay,,LATAM,South,FUR-CH-10000891,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",3473.14,11,0.0,868.12,634.53,High,2
16653,IT-2014-4540740,2014-12-07,2014-12-08,First Class,DK-13090,Dave Kipp,Consumer,Seville,Andalusía,Spain,,EU,South,FUR-BO-10004999,Furniture,Bookcases,"Safco Classic Bookcase, Metal",2188.05,5,0.0,1050.15,593.91,High,1
28932,IN-2014-11231,2014-12-16,2014-12-19,First Class,CS-11845,Cari Sayre,Corporate,Raipur,Uttarakhand,India,,APAC,Central Asia,FUR-TA-10001205,Furniture,Tables,"Chromcraft Wood Table, Rectangular",1920.36,4,0.0,652.92,592.77,Critical,3
46366,CA-2014-6550,2014-12-23,2014-12-25,Second Class,SV-10815,Stuart Van,Corporate,Montréal,Quebec,Canada,,Canada,Canada,TEC-MOT-10000554,Technology,Phones,"Motorola Smart Phone, Full Size",3863.88,6,0.0,1159.02,546.56,Critical,2
23708,IN-2014-34226,2014-12-19,2014-12-20,First Class,DW-13540,Don Weiss,Consumer,Kuantan,Pahang,Malaysia,,APAC,Southeast Asia,TEC-PH-10003002,Technology,Phones,"Cisco Smart Phone, Full Size",1954.17,3,0.0,312.66,498.38,Critical,1
27693,IN-2014-13324,2014-12-09,2014-12-11,First Class,MP-18175,Mike Pelletier,Home Office,Perth,Western Australia,Australia,,APAC,Oceania,TEC-PH-10000169,Technology,Phones,"Apple Smart Phone, with Caller ID",1725.462,3,0.1,747.612,479.94,High,2
24859,IN-2014-78900,2014-12-03,2014-12-07,Standard Class,JF-15190,Jamie Frazer,Consumer,Phnom Penh,Phnom Penh,Cambodia,,APAC,Southeast Asia,FUR-TA-10003078,Furniture,Tables,"Hon Training Table, Fully Assembled",2673.36,8,0.0,1069.2,432.57,High,4
29968,IN-2014-77017,2014-12-13,2014-12-17,Standard Class,TA-21385,Tom Ashbrook,Home Office,Launceston,Tasmania,Australia,,APAC,Oceania,OFF-AP-10000675,Office Supplies,Appliances,"Hamilton Beach Stove, White",4864.32,10,0.1,162.12,426.09,Medium,4
33353,CA-2014-120376,2014-12-23,2014-12-26,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,United States,48227.0,US,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.69,7,0.0,412.5394,397.52,High,3
1899,MX-2014-124744,2014-12-17,2014-12-19,First Class,MY-18295,Muhammed Yedwab,Corporate,Matagalpa,Matagalpa,Nicaragua,,LATAM,Central,OFF-AP-10002681,Office Supplies,Appliances,"Hamilton Beach Stove, Black",1805.9,5,0.0,126.4,381.14,Critical,2
49752,SF-2014-3560,2014-12-24,2014-12-27,First Class,MV-8190,Mike Vittorini,Consumer,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa,TEC-APP-10002966,Technology,Phones,"Apple Smart Phone, Full Size",2550.0,4,0.0,714.0,355.92,Medium,3
