Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
40046,US-2012-163825,2012-06-16,2012-06-19,First Class,LC-16885,Lena Creighton,Consumer,New York City,New York,United States,10009.0,US,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,3,0.2,1143.891,632.05,High,3
25026,IN-2012-64774,2012-06-13,2012-06-13,Same Day,RP-19270,Rachel Payne,Corporate,Sydney,New South Wales,Australia,,APAC,Oceania,TEC-CO-10001954,Technology,Copiers,"Brother Wireless Fax, Laser",3068.361,9,0.1,1124.901,555.77,High,0
10308,ES-2012-2510515,2012-06-19,2012-06-19,Same Day,LH-17155,Logan Haushalter,Consumer,Le Bouscat,Aquitaine,France,,EU,Central,TEC-PH-10002898,Technology,Phones,"Samsung Smart Phone, Full Size",2167.296,4,0.15,790.416,531.09,High,0
30267,ID-2012-66111,2012-06-14,2012-06-17,First Class,AB-10015,Aaron Bergman,Consumer,Wuhan,Hubei,China,,APAC,North Asia,TEC-MA-10003704,Technology,Machines,"StarTech Printer, Wireless",1024.68,8,0.5,-286.92,487.32,Critical,3
10306,ES-2012-2510515,2012-06-19,2012-06-19,Same Day,LH-17155,Logan Haushalter,Consumer,Le Bouscat,Aquitaine,France,,EU,Central,OFF-AP-10002330,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",2443.905,5,0.1,760.305,416.33,High,0
16587,ES-2012-4108483,2012-06-18,2012-06-20,Second Class,SJ-20500,Shirley Jackson,Consumer,Lens,Nord-Pas-de-Calais,France,,EU,Central,FUR-TA-10003354,Furniture,Tables,"Barricks Conference Table, Adjustable Height",2364.102,4,0.35,-218.298,338.1,Medium,2
46920,CG-2012-8310,2012-06-12,2012-06-14,First Class,BW-1065,Barry Weirich,Consumer,Kalemie,Katanga,Democratic Republic of the Congo,,Africa,Africa,TEC-SAM-10004940,Technology,Phones,"Samsung Smart Phone, Full Size",2549.76,4,0.0,1172.88,336.65,Medium,2
43344,IR-2012-660,2012-06-11,2012-06-12,First Class,BM-1650,Brian Moss,Corporate,Kermanshah,Kermanshah,Iran,,EMEA,EMEA,TEC-MOT-10002272,Technology,Phones,"Motorola Smart Phone, with Caller ID",1291.08,2,0.0,296.94,319.58,Critical,1
22632,IN-2012-50788,2012-06-20,2012-06-22,First Class,SC-20845,Sung Chung,Consumer,Shenyang,Liaoning,China,,APAC,North Asia,TEC-PH-10001751,Technology,Phones,"Samsung Smart Phone, Cordless",1278.0,2,0.0,460.08,284.81,High,2
15389,IT-2012-5541212,2012-06-23,2012-06-26,Second Class,TS-21505,Tony Sayre,Consumer,Boulogne-Billancourt,Ile-de-France,France,,EU,Central,FUR-BO-10000170,Furniture,Bookcases,"Safco Library with Doors, Mobile",1765.395,5,0.1,-98.205,284.19,High,3
21505,IN-2012-29130,2012-06-16,2012-06-22,Standard Class,JR-15700,Jocasta Rupert,Consumer,Kollam,Kerala,India,,APAC,Central Asia,OFF-AP-10003275,Office Supplies,Appliances,"KitchenAid Microwave, Silver",2799.63,9,0.0,391.77,265.46,Medium,6
5957,MX-2012-132038,2012-06-21,2012-06-25,Standard Class,TC-21145,Theresa Coyne,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,TEC-PH-10004074,Technology,Phones,"Samsung Smart Phone, with Caller ID",1696.4,4,0.0,67.84,264.89,High,4
13059,ES-2012-5168556,2012-06-15,2012-06-15,Same Day,Dl-13600,Dorris liebe,Corporate,Mont-de-Marsan,Aquitaine,France,,EU,Central,TEC-AC-10001566,Technology,Accessories,"Logitech Router, Erganomic",980.52,4,0.0,176.4,263.71,High,0
12118,ES-2012-2930191,2012-06-16,2012-06-20,Standard Class,AR-10510,Andrew Roberts,Consumer,Velletri,Lazio,Italy,,EU,South,FUR-BO-10000490,Furniture,Bookcases,"Bush Library with Doors, Metal",2546.46,7,0.0,381.78,256.7,High,4
49268,SA-2012-730,2012-06-25,2012-07-01,Standard Class,MS-7830,Melanie Seite,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA,FUR-BAR-10002449,Furniture,Tables,"Barricks Training Table, Adjustable Height",2563.92,8,0.0,820.32,231.32,Medium,6
16452,ES-2012-3196841,2012-06-05,2012-06-11,Standard Class,AY-10555,Andy Yotov,Corporate,Bradford,England,United Kingdom,,EU,North,TEC-CO-10002043,Technology,Copiers,"Canon Wireless Fax, Digital",1891.5,5,0.0,832.2,211.56,Medium,6
27983,IN-2012-63290,2012-06-18,2012-06-20,Second Class,MH-18025,Michelle Huthwaite,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,OFF-ST-10001719,Office Supplies,Storage,"Tenex Trays, Industrial",689.094,14,0.1,-53.886,204.72,Critical,2
19552,ES-2012-3077199,2012-06-20,2012-06-22,Second Class,KD-16495,Keith Dawkins,Corporate,Arras,Nord-Pas-de-Calais,France,,EU,Central,FUR-BO-10003734,Furniture,Bookcases,"Dania Classic Bookcase, Metal",2584.386,7,0.1,660.366,197.93,Medium,2
25857,ID-2012-56402,2012-06-10,2012-06-17,Standard Class,KD-16270,Karen Daniels,Consumer,Bekasi,Jawa Barat,Indonesia,,APAC,Southeast Asia,FUR-TA-10000989,Furniture,Tables,"Lesro Conference Table, Rectangular",2266.1475,5,0.47,-0.0525,190.79,Medium,7
18554,ES-2012-3290357,2012-06-25,2012-07-02,Standard Class,JF-15295,Jason Fortune-,Consumer,Wolverhampton,England,United Kingdom,,EU,North,TEC-MA-10000161,Technology,Machines,"Okidata Inkjet, Wireless",2198.7,7,0.0,923.37,187.88,Medium,7
4621,MX-2012-110219,2012-06-05,2012-06-08,First Class,VP-21730,Victor Preis,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,TEC-CO-10001893,Technology,Copiers,"HP Wireless Fax, Color",721.8534,3,0.002,251.6934,187.4,High,3
50638,CA-2012-5670,2012-06-29,2012-07-03,Second Class,BF-1080,Bart Folk,Consumer,Edmonton,Alberta,Canada,,Canada,Canada,TEC-HEW-10003829,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",1513.56,4,0.0,741.6,184.84,High,4
10420,IT-2012-1191900,2012-06-15,2012-06-15,Same Day,GR-14560,Georgia Rosenberg,Corporate,Houilles,Ile-de-France,France,,EU,Central,FUR-BO-10004630,Furniture,Bookcases,"Ikea Library with Doors, Mobile",987.957,3,0.1,-54.963,182.79,High,0
24750,IN-2012-39777,2012-06-30,2012-07-06,Standard Class,AI-10855,Arianne Irving,Consumer,Sydney,New South Wales,Australia,,APAC,Oceania,FUR-CH-10000660,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",1229.904,3,0.1,286.974,181.49,Low,6
34415,CA-2012-121720,2012-06-11,2012-06-12,First Class,JE-15610,Jim Epp,Corporate,Lakeland,Florida,United States,33801.0,US,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637,173.17,Medium,1
18508,ES-2012-1404439,2012-06-20,2012-06-24,Standard Class,DB-13660,Duane Benoit,Consumer,Nantes,Pays de la Loire,France,,EU,Central,TEC-PH-10004823,Technology,Phones,"Nokia Smart Phone, Full Size",1081.302,2,0.15,356.142,168.98,High,4
29983,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,,APAC,Southeast Asia,TEC-PH-10003794,Technology,Phones,"Nokia Smart Phone, Full Size",1587.0015,3,0.17,-76.5585,164.0,High,4
20438,IN-2012-24146,2012-06-04,2012-06-06,First Class,BD-11560,Brendan Dodson,Home Office,Yangon,Yangon,Myanmar (Burma),,APAC,Southeast Asia,TEC-AC-10001995,Technology,Accessories,"Logitech Router, USB",393.5727,3,0.47,-81.7173,162.56,Critical,2
3259,MX-2012-130708,2012-06-08,2012-06-11,First Class,ND-18460,Neil Ducich,Corporate,Managua,Managua,Nicaragua,,LATAM,Central,FUR-BO-10003320,Furniture,Bookcases,"Dania Classic Bookcase, Metal",1367.4,5,0.0,396.5,161.85,Medium,3
7665,MX-2012-103954,2012-06-22,2012-06-26,Standard Class,CR-12730,Craig Reiter,Consumer,Mexico City,Distrito Federal,Mexico,,LATAM,North,FUR-TA-10004308,Furniture,Tables,"Lesro Wood Table, Adjustable Height",1502.784,6,0.2,413.184,148.21,High,4
20710,IN-2012-52223,2012-06-05,2012-06-09,Standard Class,ST-20530,Shui Tom,Consumer,Medan,Sumatera Utara,Indonesia,,APAC,Southeast Asia,TEC-CO-10002376,Technology,Copiers,"Hewlett Fax Machine, Laser",1487.628,5,0.07,655.728,145.28,Medium,4
49515,SA-2012-4510,2012-06-14,2012-06-18,Standard Class,JP-6135,Julie Prescott,Home Office,Tabuk,Tabuk,Saudi Arabia,,EMEA,EMEA,FUR-BAR-10004682,Furniture,Tables,"Barricks Round Table, Fully Assembled",2011.92,4,0.0,925.44,142.47,Medium,4
641,MX-2012-145352,2012-06-29,2012-07-02,Second Class,SH-19975,Sally Hughsby,Corporate,Puebla,Puebla,Mexico,,LATAM,North,FUR-BO-10001201,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",461.104,7,0.2,132.524,142.41,Critical,3
49595,IZ-2012-1880,2012-06-16,2012-06-20,Standard Class,TB-11055,Ted Butterfield,Consumer,Basra,Al Basrah,Iraq,,EMEA,EMEA,TEC-MEM-10000374,Technology,Accessories,"Memorex Router, Programmable",1486.26,6,0.0,698.4,140.93,High,4
34421,CA-2012-121720,2012-06-11,2012-06-12,First Class,JE-15610,Jim Epp,Corporate,Lakeland,Florida,United States,33801.0,US,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,140.3,Medium,1
42709,MA-2012-5450,2012-06-07,2012-06-07,Same Day,MS-7530,MaryBeth Skach,Consumer,Antananarivo,Analamanga,Madagascar,,Africa,Africa,FUR-IKE-10004160,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",490.32,4,0.0,181.32,138.96,High,0
5956,MX-2012-132038,2012-06-21,2012-06-25,Standard Class,TC-21145,Theresa Coyne,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,TEC-PH-10002815,Technology,Phones,"Samsung Smart Phone, VoIP",1696.64,4,0.0,220.56,137.6,High,4
20693,IN-2012-67084,2012-06-25,2012-06-25,Same Day,MV-18190,Mike Vittorini,Consumer,Ezhou,Hubei,China,,APAC,North Asia,TEC-AC-10000420,Technology,Accessories,"Belkin Router, USB",1035.84,4,0.0,455.76,136.64,High,0
