Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
28875,ID-2014-31363,2014-06-10,2014-06-11,First Class,SC-20380,Shahid Collister,Consumer,Marikina,National Capital,Philippines,,APAC,Southeast Asia,OFF-AP-10001824,Office Supplies,Appliances,"Breville Stove, Silver",1433.8395,3,0.15,-84.3705,424.81,High,1
13350,ES-2014-4622860,2014-06-09,2014-06-12,First Class,DB-13210,Dean Braden,Consumer,London,England,United Kingdom,,EU,North,TEC-MA-10000753,Technology,Machines,"Epson Printer, Red",935.172,4,0.1,114.252,327.11,Critical,3
17539,ES-2014-3691479,2014-06-10,2014-06-12,First Class,FH-14365,Fred Hopkins,Corporate,Palma de Mallorca,Balearic Islands,Spain,,EU,South,TEC-PH-10000493,Technology,Phones,"Apple Smart Phone, Full Size",2295.0,4,0.1,459.0,305.2,Medium,2
12827,ES-2014-5714196,2014-06-14,2014-06-17,Second Class,AF-10870,Art Ferguson,Consumer,Dortmund,North Rhine-Westphalia,Germany,,EU,Central,FUR-TA-10002951,Furniture,Tables,"Barricks Round Table, Adjustable Height",2291.835,7,0.35,-1128.435,244.3,High,3
39111,US-2014-109316,2014-06-09,2014-06-11,First Class,MG-17680,Maureen Gastineau,Home Office,Los Angeles,California,United States,90049.0,US,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,231.11,Medium,2
13730,IT-2014-3149554,2014-06-12,2014-06-13,First Class,DM-13015,Darrin Martin,Consumer,San Severo,Apulia,Italy,,EU,South,TEC-MA-10000461,Technology,Machines,"Epson Inkjet, Wireless",925.02,5,0.4,-447.18,219.98,High,1
10417,ES-2014-2818758,2014-06-09,2014-06-09,Same Day,MO-17500,Mary O'Rourke,Consumer,Antibes,Provence-Alpes-Côte d'Azur,France,,EU,Central,TEC-MA-10001494,Technology,Machines,"Okidata Inkjet, Durable",1062.534,4,0.15,-175.026,175.36,High,0
1278,MX-2014-127264,2014-06-09,2014-06-13,Standard Class,SP-20860,Sung Pak,Corporate,Natal,Rio Grande do Norte,Brazil,,LATAM,South,TEC-CO-10003048,Technology,Copiers,"Hewlett Wireless Fax, Color",1523.46696,6,0.002,241.14696,174.8,Medium,4
50382,IR-2014-6100,2014-06-11,2014-06-16,Second Class,SF-10965,Sylvia Foulston,Corporate,Kermanshah,Kermanshah,Iran,,EMEA,EMEA,TEC-MOT-10000554,Technology,Phones,"Motorola Smart Phone, Full Size",1287.96,2,0.0,386.34,170.03,Medium,5
13409,ES-2014-4879051,2014-06-12,2014-06-13,First Class,MG-18205,Mitch Gastineau,Corporate,Namur,Namur,Belgium,,EU,Central,FUR-BO-10003779,Furniture,Bookcases,"Ikea Library with Doors, Traditional",726.78,2,0.0,319.74,164.64,High,1
46750,SA-2014-6550,2014-06-13,2014-06-13,Same Day,RE-9450,Richard Eichhorn,Consumer,Sakaka,Al Jawf,Saudi Arabia,,EMEA,EMEA,TEC-MOT-10003050,Technology,Phones,"Motorola Smart Phone, Cordless",2571.12,4,0.0,179.88,153.59,Medium,0
50981,AG-2014-2760,2014-06-09,2014-06-13,Standard Class,CL-2565,Clay Ludtke,Consumer,Saida,Saida,Algeria,,Africa,Africa,OFF-KIT-10001791,Office Supplies,Appliances,"KitchenAid Refrigerator, White",1052.16,2,0.0,526.08,147.79,High,4
2971,US-2014-104808,2014-06-09,2014-06-10,First Class,PO-18850,Patrick O'Brill,Consumer,Tegucigalpa,Francisco Morazán,Honduras,,LATAM,Central,TEC-AC-10000244,Technology,Accessories,"Memorex Router, USB",394.272,4,0.4,-256.288,130.44,Critical,1
13349,ES-2014-4622860,2014-06-09,2014-06-12,First Class,DB-13210,Dean Braden,Consumer,London,England,United Kingdom,,EU,North,FUR-BO-10003541,Furniture,Bookcases,"Bush Classic Bookcase, Metal",741.852,2,0.1,197.772,127.48,Critical,3
7827,MX-2014-168088,2014-06-09,2014-06-12,First Class,OT-18730,Olvera Toch,Consumer,Camagüey,Camagüey,Cuba,,LATAM,Caribbean,FUR-CH-10002093,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",398.88,4,0.0,143.52,123.84,Critical,3
