Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
14721,ES-2012-4765389,2012-12-26,2012-12-28,Second Class,NM-18520,Neoma Murray,Consumer,Vigo,Galicia,Spain,,EU,South,FUR-BO-10002003,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",1741.8,4,0.0,261.24,515.24,Critical,2
22515,IN-2012-23782,2012-12-26,2012-12-26,Same Day,NC-18340,Nat Carroll,Consumer,Melbourne,Victoria,Australia,,APAC,Oceania,FUR-TA-10003596,Furniture,Tables,"Lesro Computer Table, Adjustable Height",1788.822,6,0.3,204.282,439.03,Critical,0
40287,US-2012-128587,2012-12-24,2012-12-30,Standard Class,HM-14860,Harry Marie,Corporate,Springfield,Missouri,United States,65807.0,US,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,0.0,2302.9671,350.09,Medium,6
27825,ID-2012-79551,2012-12-25,2012-12-28,Second Class,BN-11470,Brad Norvell,Corporate,Bangkok,Bangkok,Thailand,,APAC,Southeast Asia,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",2667.537,5,0.17,-417.813,326.27,Medium,3
30694,IN-2012-83471,2012-12-26,2012-12-27,First Class,VT-21700,Valerie Takahito,Home Office,Masterton,Wellington,New Zealand,,APAC,Oceania,FUR-BO-10001370,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",877.02,2,0.0,105.24,275.91,Critical,1
14722,ES-2012-4765389,2012-12-26,2012-12-28,Second Class,NM-18520,Neoma Murray,Consumer,Vigo,Galicia,Spain,,EU,South,OFF-SU-10000076,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",600.6,13,0.0,131.82,255.57,Critical,2
20542,ID-2012-31118,2012-12-26,2012-12-28,Second Class,TH-21550,Tracy Hopkins,Home Office,Bangkok,Bangkok,Thailand,,APAC,Southeast Asia,FUR-TA-10002972,Furniture,Tables,"Barricks Computer Table, Fully Assembled",1854.9297,9,0.57,-1294.3503,225.02,High,2
21950,IN-2012-16873,2012-12-25,2012-12-30,Standard Class,MW-18220,Mitch Webber,Consumer,Luoyang,Fujian,China,,APAC,North Asia,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",2182.68,6,0.0,174.6,194.55,Medium,5
29731,IN-2012-40274,2012-12-27,2012-12-30,First Class,RP-19390,Resi Pölking,Consumer,Valenzuela,National Capital,Philippines,,APAC,Southeast Asia,TEC-PH-10000030,Technology,Phones,"Samsung Smart Phone, with Caller ID",1431.3375,3,0.25,171.6975,194.21,Medium,3
37307,CA-2012-135580,2012-12-30,2013-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,United States,90049.0,US,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713,193.59,Medium,4
8818,MX-2012-142174,2012-12-26,2012-12-28,First Class,CC-12430,Chuck Clark,Home Office,Morelia,Michoacán,Mexico,,LATAM,North,FUR-TA-10003319,Furniture,Tables,"Barricks Coffee Table, with Bottom Storage",1125.6,7,0.2,379.82,180.27,Medium,2
48662,AG-2012-2220,2012-12-26,2012-12-30,Standard Class,PO-8865,Patrick O'Donnell,Consumer,Guelma,Guelma,Algeria,,Africa,Africa,TEC-HEW-10002304,Technology,Copiers,"Hewlett Fax Machine, High-Speed",1908.72,6,0.0,190.8,169.7,High,4
38946,CA-2012-101889,2012-12-27,2012-12-31,Standard Class,DB-13120,David Bremer,Corporate,Marion,Ohio,United States,43302.0,US,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697,150.02,Medium,4
27575,IN-2012-19162,2012-12-28,2013-01-01,Second Class,AH-10690,Anna Häberlin,Corporate,Sydney,New South Wales,Australia,,APAC,Oceania,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",1652.4,4,0.1,55.08,148.02,Medium,4
18502,IT-2012-5921836,2012-12-26,2012-12-30,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Toulouse,Midi-Pyrénées,France,,EU,Central,TEC-AC-10003577,Technology,Accessories,"Memorex Router, USB",1601.73,13,0.5,-1345.5,143.21,Medium,4
37359,CA-2012-111780,2012-12-25,2012-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,San Diego,California,United States,92037.0,US,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,139.64,High,5
14357,ES-2012-1242181,2012-12-25,2012-12-27,First Class,BF-11020,Barry Französisch,Corporate,Ferrara,Emilia-Romagna,Italy,,EU,South,FUR-BO-10003007,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",488.16,4,0.0,112.2,134.29,High,2
