Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
12161,ES-2012-2058076,2012-09-20,2012-09-22,Second Class,AB-10150,Aimee Bixby,Consumer,London,England,United Kingdom,,EU,North,TEC-PH-10004505,Technology,Phones,"Nokia Smart Phone, Full Size",3441.69,6,0.1,38.07,585.25,High,2
23013,ID-2012-78207,2012-09-18,2012-09-21,Second Class,AM-10705,Anne McFarland,Consumer,Bandung,Jawa Barat,Indonesia,,APAC,Southeast Asia,OFF-AP-10001621,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",2487.8088,6,0.17,-269.7912,562.14,Critical,3
15896,IT-2012-1779015,2012-09-29,2012-09-29,Same Day,PM-18940,Paul MacIntyre,Consumer,Boulogne-Billancourt,Ile-de-France,France,,EU,Central,TEC-MA-10003515,Technology,Machines,"Panasonic Printer, Red",2016.846,9,0.15,-0.054,540.77,Critical,0
3503,MX-2012-168865,2012-09-14,2012-09-19,Standard Class,CY-12745,Craig Yedwab,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,TEC-CO-10001818,Technology,Copiers,"Sharp Wireless Fax, Digital",2365.6592,10,0.002,18.8592,372.32,High,5
990,MX-2012-135076,2012-09-13,2012-09-15,Second Class,DK-13375,Dennis Kane,Consumer,León,Guanajuato,Mexico,,LATAM,North,TEC-PH-10000106,Technology,Phones,"Apple Smart Phone, Full Size",2550.0,6,0.0,357.0,365.2,Medium,2
509,MX-2012-122329,2012-09-24,2012-09-28,Second Class,BF-11215,Benjamin Farhat,Home Office,Managua,Managua,Nicaragua,,LATAM,Central,TEC-CO-10003346,Technology,Copiers,"Brother Wireless Fax, Digital",2014.3632,8,0.002,419.8032,243.06,Medium,4
31324,US-2012-150630,2012-09-17,2012-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.0522,242.6,Medium,4
9567,MX-2012-102848,2012-09-26,2012-09-28,First Class,CR-12820,Cyra Reiten,Home Office,Mixco,Guatemala,Guatemala,,LATAM,Central,TEC-CO-10000051,Technology,Copiers,"Sharp Wireless Fax, Color",1902.10816,8,0.002,872.82816,236.56,Medium,2
25602,ID-2012-38363,2012-09-14,2012-09-16,First Class,JC-16105,Julie Creighton,Corporate,Gold Coast,Queensland,Australia,,APAC,Oceania,FUR-TA-10000299,Furniture,Tables,"Lesro Round Table, Adjustable Height",953.82,3,0.3,-81.81,227.19,High,2
13967,ES-2012-5183060,2012-09-17,2012-09-19,First Class,CC-12670,Craig Carreira,Consumer,Florence,Tuscany,Italy,,EU,South,TEC-MA-10004534,Technology,Machines,"Konica Printer, Wireless",803.52,5,0.4,-495.63,223.78,High,2
28032,IN-2012-63255,2012-09-10,2012-09-12,Second Class,PN-18775,Parhena Norris,Home Office,Tianjin,Tianjin,China,,APAC,North Asia,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1860.0,4,0.0,316.2,209.07,High,2
12164,ES-2012-2058076,2012-09-20,2012-09-22,Second Class,AB-10150,Aimee Bixby,Consumer,London,England,United Kingdom,,EU,North,TEC-MA-10004772,Technology,Machines,"Konica Inkjet, White",1677.186,6,0.1,521.766,208.31,High,2
19853,ES-2012-1085063,2012-09-20,2012-09-25,Second Class,LR-16915,Lena Radford,Consumer,Vantaa,Uusimaa,Finland,,EU,North,OFF-AP-10004464,Office Supplies,Appliances,"Cuisinart Stove, White",2145.72,4,0.0,364.68,204.29,Medium,5
47959,SY-2012-8920,2012-09-24,2012-09-28,Standard Class,SV-10815,Stuart Van,Corporate,Homs,Hims,Syria,,EMEA,EMEA,TEC-CIS-10001717,Technology,Phones,"Cisco Smart Phone, with Caller ID",1570.176,4,0.4,104.616,203.61,High,4
14143,ES-2012-2376528,2012-09-07,2012-09-14,Standard Class,TH-21100,Thea Hendricks,Consumer,Lyon,Rhône-Alpes,France,,EU,Central,FUR-BO-10000596,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",2367.954,6,0.1,920.754,200.41,Medium,7
5966,MX-2012-106908,2012-09-29,2012-10-03,Second Class,DK-13150,David Kendrick,Corporate,Soyapango,San Salvador,El Salvador,,LATAM,Central,TEC-PH-10004074,Technology,Phones,"Samsung Smart Phone, with Caller ID",2968.7,7,0.0,118.72,197.94,Medium,4
15897,IT-2012-1779015,2012-09-29,2012-09-29,Same Day,PM-18940,Paul MacIntyre,Consumer,Boulogne-Billancourt,Ile-de-France,France,,EU,Central,TEC-PH-10001066,Technology,Phones,"Apple Smart Phone, Cordless",1081.71,2,0.15,89.07,196.9,Critical,0
46934,IR-2012-1390,2012-09-04,2012-09-08,Standard Class,CP-2085,Cathy Prescott,Corporate,Rasht,Gilan,Iran,,EMEA,EMEA,FUR-LES-10004886,Furniture,Tables,"Lesro Conference Table, Fully Assembled",1718.1,2,0.0,68.7,196.23,High,4
17430,ES-2012-5691758,2012-09-28,2012-10-02,Standard Class,PF-19165,Philip Fox,Consumer,Paris,Ile-de-France,France,,EU,Central,FUR-BO-10000259,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",1971.675,5,0.1,350.475,195.87,High,4
31632,CA-2012-137946,2012-09-01,2012-09-04,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,United States,90045.0,US,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,193.89,Critical,3
3949,MX-2012-149454,2012-09-15,2012-09-15,Same Day,PK-18910,Paul Knutson,Home Office,San Luis Potosí,San Luis Potosí,Mexico,,LATAM,North,TEC-CO-10004589,Technology,Copiers,"Canon Wireless Fax, High-Speed",752.21256,3,0.002,126.59256,193.76,High,0
23811,IN-2012-75169,2012-09-06,2012-09-08,Second Class,XP-21865,Xylona Preis,Consumer,Mackay,Queensland,Australia,,APAC,Oceania,FUR-BO-10004771,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1111.725,3,0.1,135.855,188.21,High,2
32713,CA-2012-126697,2012-09-21,2012-09-24,First Class,SV-20815,Stuart Van,Corporate,Houston,Texas,United States,77041.0,US,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,177.2,High,3
2333,MX-2012-124611,2012-09-03,2012-09-06,Second Class,FM-14290,Frank Merwin,Home Office,San Fernando,San Fernando,Trinidad and Tobago,,LATAM,Caribbean,FUR-TA-10000486,Furniture,Tables,"Barricks Wood Table, Adjustable Height",2076.48,6,0.0,996.6,175.99,Medium,3
40151,US-2012-115343,2012-09-22,2012-09-25,First Class,FO-14305,Frank Olsen,Consumer,Philadelphia,Pennsylvania,United States,19143.0,US,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,173.92,Critical,3
25410,ID-2012-54743,2012-09-06,2012-09-10,Standard Class,PS-18970,Paul Stevenson,Home Office,Singapore,Singapore,Singapore,,APAC,Southeast Asia,OFF-ST-10003931,Office Supplies,Storage,"Smead Lockers, Blue",1388.94,7,0.0,208.32,164.5,High,4
31578,US-2012-161991,2012-09-26,2012-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,United States,77070.0,US,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,162.5,High,2
44365,CG-2012-4900,2012-09-21,2012-09-25,Standard Class,SC-10305,Sean Christensen,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,,Africa,Africa,TEC-CAN-10001853,Technology,Copiers,"Canon Fax Machine, High-Speed",1899.54,6,0.0,227.88,152.36,Medium,4
37022,CA-2012-103933,2012-09-25,2012-09-27,First Class,DR-12880,Dan Reichenbach,Corporate,New York City,New York,United States,10011.0,US,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0.0,395.9604,152.26,High,2
31126,ID-2012-84381,2012-09-10,2012-09-17,Standard Class,JB-15925,Joni Blumstein,Consumer,Traralgon,Victoria,Australia,,APAC,Oceania,OFF-AP-10000975,Office Supplies,Appliances,"KitchenAid Stove, Black",2050.488,6,0.4,-512.712,146.82,Medium,7
989,MX-2012-135076,2012-09-13,2012-09-15,Second Class,DK-13375,Dennis Kane,Consumer,León,Guanajuato,Mexico,,LATAM,North,TEC-AC-10003955,Technology,Accessories,"Memorex Router, Erganomic",1952.16,12,0.0,897.84,145.28,Medium,2
41204,US-2012-129007,2012-09-13,2012-09-15,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,United States,92804.0,US,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772,139.52,Critical,2
238,MX-2012-125234,2012-09-14,2012-09-19,Standard Class,LS-17245,Lynn Smith,Consumer,Tlalnepantla,México,Mexico,,LATAM,North,OFF-AP-10004958,Office Supplies,Appliances,"KitchenAid Stove, Black",2278.32,6,0.0,751.8,138.71,Medium,5
5925,MX-2012-128384,2012-09-18,2012-09-22,Standard Class,MF-18250,Monica Federle,Corporate,Holguín,Holguín,Cuba,,LATAM,Caribbean,TEC-CO-10003694,Technology,Copiers,"Brother Wireless Fax, Color",1264.965,5,0.002,73.465,137.4,High,4
43519,ZA-2012-8660,2012-09-07,2012-09-09,Second Class,DJ-3510,Don Jones,Corporate,Lusaka,Lusaka,Zambia,,Africa,Africa,TEC-NOK-10004339,Technology,Phones,"Nokia Smart Phone, Cordless",1272.3,2,0.0,407.1,135.43,Medium,2
36485,CA-2012-115567,2012-09-13,2012-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Columbus,Indiana,United States,47201.0,US,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,7,0.0,394.212,132.78,Medium,5
7270,MX-2012-127404,2012-09-28,2012-10-02,Standard Class,ED-13885,Emily Ducich,Home Office,San Salvador,San Salvador,El Salvador,,LATAM,Central,FUR-TA-10002912,Furniture,Tables,"Lesro Conference Table, Rectangular",2280.4,5,0.2,228.0,132.02,Medium,4
47591,CM-2012-6780,2012-09-19,2012-09-23,Standard Class,EM-4065,Erin Mull,Consumer,Yaounde,Centre,Cameroon,,Africa,Africa,FUR-RUB-10002067,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",1519.14,14,0.0,561.96,129.28,Medium,4
18103,ES-2012-2942603,2012-09-20,2012-09-25,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Mantes-la-Jolie,Ile-de-France,France,,EU,Central,FUR-BO-10003738,Furniture,Bookcases,"Dania Library with Doors, Mobile",985.284,3,0.1,142.254,128.38,High,5
4361,MX-2012-129028,2012-09-15,2012-09-17,Second Class,LT-16765,Larry Tron,Consumer,Mejicanos,San Salvador,El Salvador,,LATAM,Central,FUR-CH-10004572,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",626.56,2,0.0,162.88,126.39,High,2
