Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
34577,CA-2011-102988,2011-04-05,2011-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,Alexandria,Virginia,United States,22304.0,US,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,846.54,High,4
50000,LT-2011-270,2011-04-27,2011-04-30,First Class,CV-2805,Cynthia Voltz,Corporate,Maseru,Maseru,Lesotho,,Africa,Africa,TEC-NOK-10004339,Technology,Phones,"Nokia Smart Phone, Cordless",2544.6,4,0.0,814.2,383.01,High,3
13571,IT-2011-3316894,2011-04-06,2011-04-08,First Class,PC-19000,Pauline Chand,Home Office,Barcelona,Catalonia,Spain,,EU,South,OFF-ST-10001758,Office Supplies,Storage,"Rogers Lockers, Blue",1523.664,8,0.1,-50.976,345.81,High,2
22108,IN-2011-74490,2011-04-16,2011-04-17,First Class,PS-19045,Penelope Sewall,Home Office,Jieyang,Guangdong,China,,APAC,North Asia,FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",1001.7,6,0.0,250.38,314.7,High,1
22900,IN-2011-52209,2011-04-08,2011-04-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Perth,Western Australia,Australia,,APAC,Oceania,OFF-AP-10003795,Office Supplies,Appliances,"Hoover Refrigerator, Red",1894.536,4,0.1,505.176,254.37,High,5
35674,CA-2011-166954,2011-04-25,2011-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,San Gabriel,California,United States,91776.0,US,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,205.45,High,5
39933,CA-2011-160094,2011-04-30,2011-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,Louisville,Kentucky,United States,40214.0,US,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,5,0.0,214.76,194.34,Critical,2
20149,ES-2011-4852530,2011-04-27,2011-05-03,Standard Class,PO-18850,Patrick O'Brill,Consumer,Le Petit-Quevilly,Upper Normandy,France,,EU,Central,FUR-CH-10002477,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",1713.096,4,0.1,551.976,191.2,Medium,6
39748,CA-2011-131387,2011-04-28,2011-04-30,First Class,AI-10855,Arianne Irving,Consumer,San Francisco,California,United States,94122.0,US,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,125.997,175.16,High,2
16794,ES-2011-2835499,2011-04-18,2011-04-20,Second Class,TS-21430,Tom Stivers,Corporate,Brindisi,Apulia,Italy,,EU,South,OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue",474.984,4,0.4,-237.576,163.42,Critical,2
16144,IT-2011-5063480,2011-04-18,2011-04-25,Standard Class,CM-11815,Candace McMahon,Corporate,Fontainebleau,Ile-de-France,France,,EU,Central,TEC-MA-10003515,Technology,Machines,"Panasonic Printer, Red",2016.846,9,0.15,-0.054,160.41,Medium,7
2291,MX-2011-167066,2011-04-04,2011-04-04,Same Day,LP-17095,Liz Preis,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10002132,Furniture,Chairs,"Hon Rocking Chair, Black",512.76,6,0.0,246.12,154.31,Critical,0
12204,ES-2011-3192576,2011-04-11,2011-04-13,Second Class,BK-11260,Berenike Kampe,Consumer,Bonn,North Rhine-Westphalia,Germany,,EU,Central,TEC-CO-10004154,Technology,Copiers,"Canon Copy Machine, Digital",785.34,3,0.0,86.31,150.74,High,2
12447,ES-2011-5430994,2011-04-04,2011-04-06,First Class,AG-10495,Andrew Gjertsen,Corporate,Saint-Priest,Rhône-Alpes,France,,EU,Central,FUR-CH-10002830,Furniture,Chairs,"Office Star Rocking Chair, Red",507.276,4,0.1,174.636,141.04,High,2
36158,CA-2011-138940,2011-04-11,2011-04-16,Second Class,GM-14455,Gary Mitchum,Home Office,Austin,Texas,United States,78745.0,US,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232,140.01,High,5
12100,ES-2011-2095931,2011-04-16,2011-04-21,Standard Class,TT-21460,Tonja Turnell,Home Office,Nancy,Lorraine,France,,EU,Central,TEC-AC-10003577,Technology,Accessories,"Memorex Router, USB",1232.1,5,0.0,98.55,137.53,High,5
27988,IN-2011-52426,2011-04-12,2011-04-17,Standard Class,CH-12070,Cathy Hwang,Home Office,Jining,Shandong,China,,APAC,North Asia,FUR-BO-10002390,Furniture,Bookcases,"Ikea Library with Doors, Metal",1451.4,4,0.0,130.56,132.82,Medium,5
36372,CA-2011-134572,2011-04-20,2011-04-22,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,United States,77070.0,US,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67,128.29,High,2
2293,MX-2011-167066,2011-04-04,2011-04-04,Same Day,LP-17095,Liz Preis,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,TEC-CO-10002113,Technology,Copiers,"Canon Ink, Digital",585.98568,6,0.002,180.74568,126.77,Critical,0
