Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime
24341,IN-2014-50473,2014-08-28,2014-08-29,First Class,AP-10915,Arthur Prichep,Consumer,Shouguang,Shandong,China,,APAC,North Asia,FUR-CH-10000602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",2761.2,6,0.0,110.34,644.75,High,1
21209,IN-2014-30110,2014-08-26,2014-08-27,First Class,LA-16780,Laura Armstrong,Corporate,Palembang,Sumatera Selatan,Indonesia,,APAC,Southeast Asia,FUR-TA-10000687,Furniture,Tables,"Bevis Conference Table, with Bottom Storage",3427.1496,7,0.47,-452.8104,586.57,High,1
16109,ES-2014-5530354,2014-08-29,2014-09-03,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Plaisir,Ile-de-France,France,,EU,Central,TEC-PH-10000493,Technology,Phones,"Apple Smart Phone, Full Size",4876.875,9,0.15,745.875,439.41,Medium,5
9711,MX-2014-164217,2014-08-29,2014-09-02,Standard Class,CC-12100,Chad Cunningham,Home Office,Coyoacán,Distrito Federal,Mexico,,LATAM,North,TEC-PH-10004182,Technology,Phones,"Motorola Smart Phone, Full Size",2142.3,5,0.0,556.9,363.1,High,4
28128,IN-2014-16068,2014-08-28,2014-08-31,First Class,CM-11935,Carlos Meador,Consumer,Shanghai,Shanghai,China,,APAC,North Asia,OFF-AP-10003240,Office Supplies,Appliances,"Breville Stove, Black",1682.91,3,0.0,487.98,358.51,Medium,3
30724,ID-2014-84269,2014-08-26,2014-08-28,First Class,BE-11455,Brad Eason,Home Office,Gold Coast,Queensland,Australia,,APAC,Oceania,FUR-CH-10002980,Furniture,Chairs,"Hon Executive Leather Armchair, Red",1653.804,6,0.4,-689.256,237.38,High,2
643,MX-2014-120579,2014-08-29,2014-09-03,Second Class,SB-20185,Sarah Brown,Consumer,Uberaba,Minas Gerais,Brazil,,LATAM,South,OFF-AP-10003287,Office Supplies,Appliances,"KitchenAid Stove, Silver",3044.8,8,0.0,91.2,235.08,Medium,5
40232,CA-2014-130036,2014-08-28,2014-08-28,Same Day,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,United States,19120.0,US,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979,212.12,Critical,0
24342,IN-2014-50473,2014-08-28,2014-08-29,First Class,AP-10915,Arthur Prichep,Consumer,Shouguang,Shandong,China,,APAC,North Asia,TEC-CO-10001654,Technology,Copiers,"Hewlett Wireless Fax, Digital",759.66,2,0.0,311.46,207.21,High,1
6089,MX-2014-104122,2014-08-29,2014-08-29,Same Day,JK-15625,Jim Karlsson,Consumer,Mejicanos,San Salvador,El Salvador,,LATAM,Central,OFF-AP-10002252,Office Supplies,Appliances,"Cuisinart Stove, Black",1075.44,3,0.0,182.82,199.79,High,0
