Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
10745,IT-2011-5629016,2011-05-30,2011-06-02,First Class,TC-21295,Toby Carlisle,Consumer,Talence,Aquitaine,France,,EU,Central,FUR-TA-10000347,Furniture,Tables,"Hon Computer Table, Adjustable Height",2228.6355,7,0.35,-754.4145,440.25,Critical,3,0,Fast
48022,UP-2011-5440,2011-06-03,2011-06-05,First Class,CC-2550,Clay Cheatham,Consumer,Kharkiv,Kharkiv,Ukraine,,EMEA,EMEA,FUR-LES-10002026,Furniture,Tables,"Lesro Conference Table, Rectangular",855.15,1,0.0,384.81,325.04,Critical,2,4,Fast
21617,IN-2011-30824,2011-06-01,2011-06-03,First Class,AB-10060,Adam Bellavance,Home Office,Denpasar,Bali,Indonesia,,APAC,Southeast Asia,FUR-CH-10003841,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",1037.7096,8,0.27,298.5096,202.94,Medium,2,2,Fast
9185,MX-2011-115609,2011-06-04,2011-06-04,Same Day,LA-16780,Laura Armstrong,Corporate,São Gonçalo,Rio de Janeiro,Brazil,,LATAM,South,TEC-AC-10002760,Technology,Accessories,"Memorex Memory Card, Erganomic",467.04,7,0.0,0.0,176.88,Critical,0,5,
11844,IT-2011-4812190,2011-06-02,2011-06-04,Second Class,TS-21370,Todd Sumrall,Corporate,Augsburg,Bavaria,Germany,,EU,Central,FUR-CH-10001429,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",1252.584,3,0.1,-41.796,176.06,High,2,3,Fast
5057,MX-2011-147816,2011-05-31,2011-06-04,Standard Class,LD-16855,Lela Donovan,Corporate,Morelia,Michoacán,Mexico,,LATAM,North,TEC-CO-10003048,Technology,Copiers,"Hewlett Wireless Fax, Color",761.73348,3,0.002,120.57348,173.68,High,4,1,Medium
24455,ID-2011-20604,2011-06-03,2011-06-04,First Class,RF-19345,Randy Ferguson,Corporate,Jiangyan,Jiangsu,China,,APAC,North Asia,FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",1353.6,8,0.0,541.44,155.51,Medium,1,4,Fast
17062,ES-2011-3684586,2011-06-02,2011-06-07,Standard Class,BV-11245,Benjamin Venier,Corporate,London,England,United Kingdom,,EU,North,OFF-AP-10001178,Office Supplies,Appliances,"KitchenAid Stove, Red",2052.54,4,0.1,410.46,149.09,High,5,3,Medium
49797,RO-2011-9170,2011-05-31,2011-06-04,Standard Class,CM-2715,Craig Molinari,Corporate,Galati,Galati,Romania,,EMEA,EMEA,TEC-NOK-10003562,Technology,Phones,"Nokia Audio Dock, Full Size",1680.3,10,0.0,285.6,143.59,Medium,4,1,Medium
15780,ES-2011-3108517,2011-06-01,2011-06-06,Standard Class,MH-17620,Matt Hagelstein,Corporate,Cork,Cork,Ireland,,EU,North,FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1029.375,5,0.5,-247.125,141.5,High,5,2,Medium
