Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
29047,IN-2012-66342,2012-05-30,2012-05-31,First Class,SG-20470,Sheri Gordon,Consumer,Bhopal,Madhya Pradesh,India,,APAC,Central Asia,TEC-CO-10004997,Technology,Copiers,"Hewlett Wireless Fax, Color",1526.52,4,0.0,732.72,625.77,Critical,1,2,Fast
12983,ES-2012-5967582,2012-05-28,2012-05-31,First Class,CK-12205,Chloris Kastensmidt,Consumer,Barletta,Apulia,Italy,,EU,South,TEC-CO-10001413,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",1513.56,4,0.0,741.6,325.45,Critical,3,0,Fast
3700,US-2012-110436,2012-05-28,2012-05-29,First Class,SL-20155,Sara Luxemburg,Home Office,Coyoacán,Distrito Federal,Mexico,,LATAM,North,FUR-BO-10001356,Furniture,Bookcases,"Ikea Library with Doors, Mobile",585.456,3,0.2,-0.024,304.53,Critical,1,0,Fast
50832,LH-2012-9760,2012-05-30,2012-06-02,First Class,RB-9435,Richard Bierner,Consumer,Kaunas,Kaunas,Lithuania,,EMEA,EMEA,TEC-CIS-10002259,Technology,Phones,"Cisco Smart Phone, Cordless",1172.664,6,0.7,-1172.736,239.69,High,3,2,Fast
5314,MX-2012-164693,2012-05-28,2012-05-29,First Class,LC-16930,Linda Cazamias,Corporate,Quetzaltenango,Quezaltenango,Guatemala,,LATAM,Central,FUR-BO-10001390,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",570.9,5,0.0,239.7,174.85,Critical,1,0,Fast
22816,IN-2012-43074,2012-05-31,2012-06-06,Standard Class,EH-14185,Evan Henry,Consumer,Perth,Western Australia,Australia,,APAC,Oceania,FUR-CH-10000974,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",2131.245,5,0.1,473.595,158.1,Medium,6,3,Medium
21854,IN-2012-46448,2012-05-31,2012-05-31,Same Day,SW-20245,Scot Wooten,Consumer,Fatehpur,Rajasthan,India,,APAC,Central Asia,TEC-PH-10000358,Technology,Phones,"Samsung Headset, with Caller ID",951.6,13,0.0,66.3,154.11,High,0,3,
44778,EN-2012-10,2012-05-28,2012-06-03,Standard Class,AS-240,Alan Shonely,Consumer,Tallinn,Harjumaa,Estonia,,EMEA,EMEA,FUR-BUS-10002040,Furniture,Bookcases,"Bush Library with Doors, Mobile",1467.36,4,0.0,469.44,143.67,Low,6,0,Medium
926,MX-2012-126977,2012-05-29,2012-05-30,First Class,HF-14995,Herbert Flentye,Consumer,Balneário Camboriú,Santa Catarina,Brazil,,LATAM,South,FUR-CH-10000953,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",473.84,4,0.0,28.4,143.28,Critical,1,1,Fast
11015,ES-2012-2102738,2012-05-31,2012-06-06,Standard Class,AS-10225,Alan Schoenberger,Corporate,Rotherham,England,United Kingdom,,EU,North,TEC-PH-10002935,Technology,Phones,"Samsung Smart Phone, VoIP",1908.72,3,0.0,57.24,141.62,Medium,6,3,Medium
33855,CA-2012-147788,2012-05-31,2012-06-04,Standard Class,TM-21010,Tamara Manning,Consumer,Orem,Utah,United States,84057.0,US,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0.0,140.686,138.91,Medium,4,3,Medium
38181,CA-2012-120677,2012-05-31,2012-06-04,Standard Class,BD-11320,Bill Donatelli,Consumer,Minneapolis,Minnesota,United States,55407.0,US,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,8,0.0,770.352,116.03,Medium,4,3,Medium
19788,ES-2012-2677676,2012-06-02,2012-06-06,Standard Class,DB-13615,Doug Bickford,Consumer,Wilhelmshaven,Lower Saxony,Germany,,EU,Central,TEC-AC-10003415,Technology,Accessories,"SanDisk Router, Erganomic",1016.64,4,0.0,406.56,109.62,High,4,5,Medium
13178,ES-2012-4869643,2012-06-01,2012-06-06,Second Class,TZ-21580,Tracy Zic,Consumer,Hamburg,Hamburg,Germany,,EU,Central,FUR-BO-10000967,Furniture,Bookcases,"Ikea Library with Doors, Pine",1969.596,6,0.1,503.316,106.68,Medium,5,4,Medium
46216,AG-2012-4630,2012-05-28,2012-05-30,Second Class,CP-2340,Christine Phan,Corporate,Oran,Oran,Algeria,,Africa,Africa,FUR-BUS-10001187,Furniture,Bookcases,"Bush Classic Bookcase, Metal",824.28,2,0.0,280.2,90.77,Medium,2,0,Fast
26516,IN-2012-78886,2012-05-31,2012-06-04,Second Class,SL-20155,Sara Luxemburg,Home Office,Tengzhou,Shandong,China,,APAC,North Asia,TEC-MA-10001259,Technology,Machines,"StarTech Inkjet, White",896.76,3,0.0,403.47,88.93,Medium,4,3,Medium
45163,CA-2012-2420,2012-06-02,2012-06-06,Standard Class,JL-5130,Jack Lebron,Consumer,Oshawa,Ontario,Canada,,Canada,Canada,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",538.44,4,0.0,252.96,88.05,High,4,5,Medium
22815,IN-2012-43074,2012-05-31,2012-06-06,Standard Class,EH-14185,Evan Henry,Consumer,Perth,Western Australia,Australia,,APAC,Oceania,TEC-CO-10000560,Technology,Copiers,"Hewlett Ink, High-Speed",1189.728,9,0.1,-106.002,78.77,Medium,6,3,Medium
925,MX-2012-126977,2012-05-29,2012-05-30,First Class,HF-14995,Herbert Flentye,Consumer,Balneário Camboriú,Santa Catarina,Brazil,,LATAM,South,OFF-ST-10004976,Office Supplies,Storage,"Rogers Lockers, Blue",423.24,3,0.0,12.66,78.15,Critical,1,1,Fast
36810,CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,Edward Nazzal,Consumer,New York City,New York,United States,10009.0,US,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0.0,2.3997,73.75,High,2,2,Fast
2462,US-2012-142727,2012-06-02,2012-06-07,Standard Class,PC-18745,Pamela Coakley,Corporate,San Pedro Sula,Cortés,Honduras,,LATAM,Central,FUR-BO-10004771,Furniture,Bookcases,"Safco Library with Doors, Traditional",779.58,5,0.4,-376.82,71.78,Medium,5,5,Medium
11684,IT-2012-2675422,2012-05-31,2012-06-02,Second Class,BF-11215,Benjamin Farhat,Home Office,Hanover,Lower Saxony,Germany,,EU,Central,FUR-TA-10003963,Furniture,Tables,"Bevis Conference Table, Fully Assembled",555.138,4,0.85,-1924.542,62.75,High,2,3,Fast
28043,IN-2012-19687,2012-05-31,2012-06-04,Standard Class,CL-11890,Carl Ludwig,Consumer,Wuhan,Hubei,China,,APAC,North Asia,TEC-PH-10004959,Technology,Phones,"Motorola Audio Dock, with Caller ID",346.74,4,0.5,-20.82,60.59,High,4,3,Medium
29195,IN-2012-71459,2012-05-31,2012-06-03,First Class,MH-17440,Mark Haberlin,Corporate,Melbourne,Victoria,Australia,,APAC,Oceania,TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",306.072,2,0.1,-0.048,60.52,Critical,3,3,Fast
46215,AG-2012-4630,2012-05-28,2012-05-30,Second Class,CP-2340,Christine Phan,Corporate,Oran,Oran,Algeria,,Africa,Africa,OFF-XER-10000846,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",589.32,12,0.0,93.96,59.19,Medium,2,0,Fast
24634,ID-2012-79789,2012-05-28,2012-06-02,Standard Class,KB-16315,Karl Braun,Consumer,Seoul,Seoul,South Korea,,APAC,North Asia,FUR-BO-10001749,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",990.432,3,0.2,-173.358,58.78,Medium,5,0,Medium
44033,BU-2012-8790,2012-06-01,2012-06-03,Second Class,JO-5280,Jas O'Carroll,Consumer,Varna,Varna,Bulgaria,,EMEA,EMEA,FUR-SAF-10002940,Furniture,Bookcases,"Safco Corner Shelving, Mobile",303.96,2,0.0,133.74,55.96,High,2,4,Fast
14848,ES-2012-3301813,2012-05-31,2012-05-31,Same Day,DL-13495,Dionis Lloyd,Corporate,Walsall,England,United Kingdom,,EU,North,FUR-BO-10003559,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",298.68,2,0.0,113.46,53.98,Critical,0,3,
40668,CA-2012-111339,2012-05-29,2012-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,Columbus,Ohio,United States,43229.0,US,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586,52.41,Medium,2,1,Fast
10467,ES-2012-5284545,2012-05-29,2012-06-02,Standard Class,AB-10150,Aimee Bixby,Consumer,San Fernando,Andalusía,Spain,,EU,South,TEC-MA-10001139,Technology,Machines,"Okidata Receipt Printer, Wireless",442.476,4,0.1,83.556,49.01,High,4,1,Medium
47372,IR-2012-6980,2012-06-01,2012-06-06,Standard Class,EC-4050,Erin Creighton,Consumer,Zanjan,Zanjan,Iran,,EMEA,EMEA,FUR-OFF-10004495,Furniture,Chairs,"Office Star Swivel Stool, Black",343.02,2,0.0,116.58,46.91,Medium,5,4,Medium
41079,CA-2012-149748,2012-05-31,2012-06-02,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Paterson,New Jersey,United States,7501.0,US,East,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,274.8,5,0.0,134.652,42.95,High,2,3,Fast
19790,ES-2012-2677676,2012-06-02,2012-06-06,Standard Class,DB-13615,Doug Bickford,Consumer,Wilhelmshaven,Lower Saxony,Germany,,EU,Central,OFF-SU-10002337,Office Supplies,Supplies,"Elite Trimmer, High Speed",250.02,6,0.0,12.42,40.8,High,4,5,Medium
41678,CM-2012-5000,2012-05-30,2012-05-31,First Class,MR-7545,Mathew Reese,Home Office,Yaounde,Centre,Cameroon,,Africa,Africa,TEC-LOG-10004917,Technology,Accessories,"Logitech Memory Card, Programmable",209.76,2,0.0,85.98,39.45,High,1,2,Fast
4998,MX-2012-150756,2012-06-02,2012-06-07,Standard Class,CP-12340,Christine Phan,Corporate,Ilopango,San Salvador,El Salvador,,LATAM,Central,OFF-AP-10000639,Office Supplies,Appliances,"Breville Microwave, Red",804.56,4,0.0,152.8,37.09,Medium,5,5,Medium
27821,IN-2012-53357,2012-06-02,2012-06-07,Standard Class,RA-19885,Ruben Ausman,Corporate,Pimpri,Maharashtra,India,,APAC,Central Asia,FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",434.16,3,0.0,73.8,35.81,Medium,5,5,Medium
46213,AG-2012-4630,2012-05-28,2012-05-30,Second Class,CP-2340,Christine Phan,Corporate,Oran,Oran,Algeria,,Africa,Africa,TEC-OKI-10003124,Technology,Machines,"Okidata Inkjet, Wireless",314.1,1,0.0,131.91,33.55,Medium,2,0,Fast
33857,CA-2012-147788,2012-05-31,2012-06-04,Standard Class,TM-21010,Tamara Manning,Consumer,Orem,Utah,United States,84057.0,US,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,33.5,Medium,4,3,Medium
41419,TU-2012-7030,2012-06-01,2012-06-05,Standard Class,Dl-3600,Dorris liebe,Corporate,Kozan,Adana,Turkey,,EMEA,EMEA,OFF-HAM-10004917,Office Supplies,Appliances,"Hamilton Beach Stove, Red",433.872,2,0.6,-162.708,33.47,Medium,4,4,Medium
30157,ID-2012-53399,2012-05-28,2012-06-02,Standard Class,SC-20575,Sonia Cooley,Consumer,Singapore,Singapore,Singapore,,APAC,Southeast Asia,FUR-CH-10001147,Furniture,Chairs,"Hon Swivel Stool, Adjustable",332.28,2,0.0,29.88,31.49,Medium,5,0,Medium
1048,MX-2012-133172,2012-06-01,2012-06-06,Standard Class,BF-11005,Barry Franz,Home Office,San Pedro de Macorís,San Pedro de Macorís,Dominican Republic,,LATAM,Caribbean,FUR-TA-10002885,Furniture,Tables,"Lesro Computer Table, Fully Assembled",342.672,4,0.7,-799.568,30.96,Medium,5,4,Medium
40391,US-2012-132836,2012-06-01,2012-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,United States,48227.0,US,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6,0.0,181.656,30.53,Medium,4,4,Medium
36811,CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,Edward Nazzal,Consumer,New York City,New York,United States,10009.0,US,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896,29.92,High,2,2,Fast
5000,MX-2012-150756,2012-06-02,2012-06-07,Standard Class,CP-12340,Christine Phan,Corporate,Ilopango,San Salvador,El Salvador,,LATAM,Central,FUR-FU-10004915,Furniture,Furnishings,"Rubbermaid Frame, Durable",356.4,5,0.0,3.5,29.24,Medium,5,5,Medium
1507,US-2012-104367,2012-05-30,2012-06-01,First Class,SS-20410,Shahid Shariari,Consumer,Santo Domingo de los Colorados,Pichincha,Ecuador,,LATAM,South,FUR-TA-10001272,Furniture,Tables,"Barricks Training Table, Fully Assembled",341.088,2,0.2,-76.752,28.75,High,2,2,Fast
16089,ES-2012-4594958,2012-05-31,2012-06-03,Second Class,TB-21520,Tracy Blumstein,Consumer,Tarbes,Midi-Pyrénées,France,,EU,Central,TEC-MA-10003557,Technology,Machines,"Panasonic Inkjet, Durable",796.1355,3,0.15,46.7955,26.17,High,3,3,Fast
40772,CA-2012-100818,2012-05-31,2012-06-05,Second Class,JM-15265,Janet Molinari,Corporate,Chicago,Illinois,United States,60653.0,US,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,7,0.2,54.215,25.67,Medium,5,3,Medium
10737,ES-2012-1760393,2012-06-01,2012-06-06,Standard Class,JB-15400,Jennifer Braxton,Corporate,Avignon,Provence-Alpes-Côte d'Azur,France,,EU,Central,TEC-MA-10000161,Technology,Machines,"Konica Receipt Printer, Durable",312.0435,3,0.15,51.3135,23.6,Medium,5,4,Medium
19789,ES-2012-2677676,2012-06-02,2012-06-06,Standard Class,DB-13615,Doug Bickford,Consumer,Wilhelmshaven,Lower Saxony,Germany,,EU,Central,OFF-SU-10004299,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",213.75,5,0.0,46.95,23.08,High,4,5,Medium
46211,AG-2012-4630,2012-05-28,2012-05-30,Second Class,CP-2340,Christine Phan,Corporate,Oran,Oran,Algeria,,Africa,Africa,TEC-CIS-10001877,Technology,Phones,"Cisco Office Telephone, with Caller ID",321.84,4,0.0,41.76,22.95,Medium,2,0,Fast
29538,IN-2012-28486,2012-05-30,2012-06-05,Standard Class,DL-13495,Dionis Lloyd,Corporate,Queanbeyan,New South Wales,Australia,,APAC,Oceania,OFF-ST-10001567,Office Supplies,Storage,"Smead File Cart, Single Width",809.109,7,0.1,287.679,22.77,Medium,6,2,Medium
1508,US-2012-104367,2012-05-30,2012-06-01,First Class,SS-20410,Shahid Shariari,Consumer,Santo Domingo de los Colorados,Pichincha,Ecuador,,LATAM,South,OFF-ST-10002463,Office Supplies,Storage,"Eldon Trays, Single Width",64.0,2,0.0,19.2,22.52,High,2,2,Fast
32241,CA-2012-120880,2012-05-29,2012-06-03,Standard Class,JL-15850,John Lucas,Consumer,Seattle,Washington,United States,98105.0,US,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0.0,140.5482,22.49,Medium,5,1,Medium
46944,IS-2012-8180,2012-06-02,2012-06-06,Standard Class,DV-3045,Darrin Van Huff,Corporate,Tel Aviv,Tel Aviv,Israel,,EMEA,EMEA,TEC-APP-10004049,Technology,Phones,"Apple Speaker Phone, Cordless",252.3,2,0.0,55.5,22.19,Medium,4,5,Medium
48771,WA-2012-7900,2012-05-29,2012-06-05,Standard Class,AG-495,Andrew Gjertsen,Corporate,Windhoek,Khomas,Namibia,,Africa,Africa,OFF-BIC-10003841,Office Supplies,Art,"BIC Canvas, Water Color",227.52,4,0.0,2.16,22.11,Medium,7,1,Medium
46941,IS-2012-8180,2012-06-02,2012-06-06,Standard Class,DV-3045,Darrin Van Huff,Corporate,Tel Aviv,Tel Aviv,Israel,,EMEA,EMEA,TEC-SHA-10001103,Technology,Copiers,"Sharp Copy Machine, Laser",478.08,2,0.0,62.1,21.8,Medium,4,5,Medium
