Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
29272,IN-2014-37320,2014-11-11,2014-11-15,Standard Class,BF-11005,Barry Franz,Home Office,Gorakhpur,Haryana,India,,APAC,Central Asia,TEC-PH-10003856,Technology,Phones,"Motorola Smart Phone, with Caller ID",4518.78,7,0.0,632.52,658.69,High,4,1,Medium
29269,IN-2014-37320,2014-11-11,2014-11-15,Standard Class,BF-11005,Barry Franz,Home Office,Gorakhpur,Haryana,India,,APAC,Central Asia,OFF-AP-10002244,Office Supplies,Appliances,"Breville Refrigerator, White",3622.29,7,0.0,1267.77,438.89,High,4,1,Medium
27129,ID-2014-58271,2014-11-13,2014-11-15,Second Class,VF-21715,Vicky Freymann,Home Office,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-CH-10000602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",1725.75,5,0.25,-483.3,350.68,Critical,2,3,Fast
7054,MX-2014-127005,2014-11-11,2014-11-14,First Class,LS-17245,Lynn Smith,Consumer,Zapopan,Jalisco,Mexico,,LATAM,North,TEC-PH-10000018,Technology,Phones,"Nokia Smart Phone, Full Size",849.8,2,0.0,195.44,294.57,Critical,3,1,Fast
4452,MX-2014-157077,2014-11-12,2014-11-16,Standard Class,ML-17410,Maris LaWare,Consumer,Camagüey,Camagüey,Cuba,,LATAM,Caribbean,FUR-BO-10002300,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",1916.88,7,0.0,939.26,269.76,High,4,2,Medium
36162,CA-2014-122490,2014-11-14,2014-11-19,Standard Class,TT-21070,Ted Trevino,Consumer,Seattle,Washington,United States,98103.0,US,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294,269.03,Medium,5,4,Medium
34480,CA-2014-152912,2014-11-10,2014-11-13,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9,0.0,473.6106,232.86,Critical,3,0,Fast
32664,US-2014-155425,2014-11-11,2014-11-12,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,United States,85705.0,US,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,202.24,High,1,1,Fast
34481,CA-2014-152912,2014-11-10,2014-11-13,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.0,157.8702,196.07,Critical,3,0,Fast
30371,IN-2014-85760,2014-11-13,2014-11-17,Second Class,JD-16015,Joy Daniels,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,,APAC,Oceania,FUR-CH-10003948,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",1458.96,8,0.0,495.84,177.92,Medium,4,3,Medium
34479,CA-2014-152912,2014-11-10,2014-11-13,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0.0,355.4466,176.78,Critical,3,0,Fast
16140,ES-2014-3691479,2014-11-12,2014-11-16,Standard Class,BM-11785,Bryan Mills,Consumer,Zamora,Castile and León,Spain,,EU,South,TEC-PH-10001066,Technology,Phones,"Apple Smart Phone, Cordless",2863.35,5,0.1,381.75,165.0,Medium,4,2,Medium
13915,ES-2014-5437739,2014-11-12,2014-11-14,Second Class,LF-17185,Luke Foster,Consumer,Cardiff,Wales,United Kingdom,,EU,North,TEC-PH-10000493,Technology,Phones,"Apple Smart Phone, Full Size",1275.0,2,0.0,357.0,160.05,Medium,2,2,Fast
38285,CA-2014-158561,2014-11-12,2014-11-17,Second Class,BB-11545,Brenda Bowman,Corporate,Fort Lauderdale,Florida,United States,33311.0,US,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.2885,152.49,High,5,2,Medium
19467,ES-2014-5773112,2014-11-11,2014-11-13,Second Class,DK-12985,Darren Koutras,Consumer,Herne,North Rhine-Westphalia,Germany,,EU,Central,TEC-PH-10003439,Technology,Phones,"Apple Audio Dock, VoIP",834.9,5,0.0,267.15,150.08,High,2,1,Fast
16128,ES-2014-4616921,2014-11-16,2014-11-17,First Class,CS-11950,Carlos Soltero,Consumer,Bergen,Hordaland,Norway,,EU,North,FUR-BO-10001010,Furniture,Bookcases,"Dania Corner Shelving, Mobile",872.13,7,0.0,252.84,143.63,High,1,6,Fast
20576,IN-2014-45174,2014-11-14,2014-11-18,Standard Class,JL-15235,Janet Lee,Consumer,Nanning,Guangxi,China,,APAC,North Asia,TEC-MA-10004421,Technology,Machines,"Konica Inkjet, Wireless",2194.92,7,0.0,1031.52,142.99,Medium,4,4,Medium
11007,ES-2014-3977309,2014-11-12,2014-11-16,Standard Class,DL-13315,Delfina Latchford,Consumer,Villach,Carinthia,Austria,,EU,Central,TEC-CO-10001375,Technology,Copiers,"Brother Copy Machine, Color",1846.11,7,0.0,793.8,136.99,Medium,4,2,Medium
24149,IN-2014-36690,2014-11-13,2014-11-17,Second Class,DW-13195,David Wiener,Corporate,Yulin,Shaanxi,China,,APAC,North Asia,FUR-TA-10001056,Furniture,Tables,"Barricks Conference Table, Adjustable Height",636.489,1,0.3,109.089,127.59,High,4,3,Medium
27466,IN-2014-27352,2014-11-14,2014-11-17,First Class,NG-18430,Nathan Gelder,Consumer,Melbourne,Victoria,Australia,,APAC,Oceania,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",2068.335,5,0.1,206.685,124.7,High,3,4,Fast
24155,ID-2014-19813,2014-11-14,2014-11-16,First Class,TB-21400,Tom Boeckenhauer,Consumer,Toowoomba,Queensland,Australia,,APAC,Oceania,FUR-TA-10003228,Furniture,Tables,"Hon Computer Table, Fully Assembled",689.136,2,0.3,-226.464,122.1,High,2,4,Fast
24296,IN-2014-71690,2014-11-11,2014-11-11,Same Day,EJ-13720,Ed Jacobs,Consumer,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,FUR-CH-10002510,Furniture,Chairs,"Office Star Steel Folding Chair, Adjustable",550.128,8,0.27,143.088,119.77,High,0,1,
34251,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,United States,85301.0,US,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984,2,0.2,50.3988,116.77,Medium,0,3,
5805,US-2014-117275,2014-11-10,2014-11-15,Second Class,MC-18130,Mike Caudle,Corporate,Comodoro Rivadavia,Chubut,Argentina,,LATAM,South,TEC-PH-10002904,Technology,Phones,"Samsung Smart Phone, Full Size",1019.904,4,0.4,-408.016,115.81,Medium,5,0,Medium
