Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
16988,ES-2013-4670866,2013-11-24,2013-11-25,First Class,BE-11410,Bobby Elias,Consumer,Duisburg,North Rhine-Westphalia,Germany,,EU,Central,TEC-CO-10002269,Technology,Copiers,"Brother Ink, Color",1487.4,10,0.0,728.7,580.98,Critical,1,6,Fast
45616,MO-2013-8630,2013-11-23,2013-11-23,Same Day,AB-255,Alejandro Ballentine,Home Office,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,OFF-HOO-10001881,Office Supplies,Appliances,"Hoover Stove, White",2266.44,4,0.0,113.28,556.45,Medium,0,5,
36813,US-2013-138408,2013-11-19,2013-11-22,Second Class,KC-16255,Karen Carlisle,Corporate,Huntsville,Alabama,United States,35810.0,US,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984,345.77,Critical,3,1,Fast
28249,IN-2013-42864,2013-11-19,2013-11-19,Same Day,TC-21295,Toby Carlisle,Consumer,Bangkok,Bangkok,Thailand,,APAC,Southeast Asia,OFF-AP-10002573,Office Supplies,Appliances,"Hamilton Beach Stove, Black",1798.6764,4,0.17,86.6364,300.5,High,0,1,
18018,ES-2013-1776729,2013-11-19,2013-11-24,Standard Class,EB-13930,Eric Barreto,Consumer,Rugby,England,United Kingdom,,EU,North,TEC-PH-10004823,Technology,Phones,"Nokia Smart Phone, Full Size",1908.18,3,0.0,820.44,253.26,High,5,1,Medium
4486,MX-2013-163580,2013-11-19,2013-11-25,Standard Class,SJ-20500,Shirley Jackson,Consumer,Mixco,Guatemala,Guatemala,,LATAM,Central,FUR-BO-10004113,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",2040.92,7,0.0,959.14,221.05,Low,6,1,Medium
8146,MX-2013-129469,2013-11-18,2013-11-20,First Class,DB-13210,Dean Braden,Consumer,La Romana,La Romana,Dominican Republic,,LATAM,Caribbean,OFF-AP-10003561,Office Supplies,Appliances,"Breville Microwave, Black",803.04,5,0.2,180.64,205.15,High,2,0,Fast
12473,ES-2013-5988314,2013-11-22,2013-11-26,Standard Class,KD-16615,Ken Dana,Corporate,Marseille,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-AP-10001178,Office Supplies,Appliances,"KitchenAid Stove, Red",4618.215,9,0.1,923.535,200.06,Medium,4,4,Medium
24096,IN-2013-19267,2013-11-22,2013-11-25,First Class,RD-19480,Rick Duston,Consumer,Sydney,New South Wales,Australia,,APAC,Oceania,TEC-CO-10000972,Technology,Copiers,"Sharp Fax and Copier, Digital",757.08,5,0.1,302.73,177.07,High,3,4,Fast
4976,MX-2013-130582,2013-11-18,2013-11-23,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Mexico City,Distrito Federal,Mexico,,LATAM,North,FUR-BO-10004340,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",2115.216,9,0.2,-396.684,174.87,Medium,5,0,Medium
15431,ES-2013-2548559,2013-11-21,2013-11-26,Standard Class,TG-21640,Trudy Glocke,Consumer,Reading,England,United Kingdom,,EU,North,TEC-PH-10004505,Technology,Phones,"Nokia Smart Phone, Full Size",1274.7,2,0.0,140.16,172.78,High,5,3,Medium
7212,MX-2013-116820,2013-11-19,2013-11-22,Second Class,JK-15625,Jim Karlsson,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10000891,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",947.22,3,0.0,236.76,147.64,High,3,1,Fast
16989,ES-2013-4670866,2013-11-24,2013-11-25,First Class,BE-11410,Bobby Elias,Consumer,Duisburg,North Rhine-Westphalia,Germany,,EU,Central,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",443.07,9,0.0,177.12,117.54,Critical,1,6,Fast
26601,IN-2013-51292,2013-11-19,2013-11-23,Standard Class,JL-15175,James Lanier,Home Office,Shenyang,Liaoning,China,,APAC,North Asia,FUR-TA-10000038,Furniture,Tables,"Chromcraft Conference Table, Adjustable Height",1837.206,3,0.3,183.636,107.98,Medium,4,1,Medium
14461,ES-2013-2911640,2013-11-19,2013-11-21,First Class,JG-15805,John Grady,Corporate,Mansfield,England,United Kingdom,,EU,North,OFF-ST-10002555,Office Supplies,Storage,"Eldon Lockers, Industrial",793.56,4,0.0,388.8,104.61,High,2,1,Fast
12942,ES-2013-4986805,2013-11-23,2013-11-27,Standard Class,MH-17785,Maya Herman,Corporate,Annonay,Rhône-Alpes,France,,EU,Central,FUR-BO-10003541,Furniture,Bookcases,"Bush Classic Bookcase, Metal",1483.704,4,0.1,395.544,98.8,Medium,4,5,Medium
29711,IN-2013-60588,2013-11-20,2013-11-20,Same Day,HM-14860,Harry Marie,Corporate,Licheng,Guangdong,China,,APAC,North Asia,OFF-ST-10002085,Office Supplies,Storage,"Tenex File Cart, Industrial",402.39,3,0.0,193.14,94.93,Critical,0,2,
3342,MX-2013-102470,2013-11-20,2013-11-23,First Class,MZ-17335,Maria Zettner,Home Office,Managua,Managua,Nicaragua,,LATAM,Central,TEC-PH-10004631,Technology,Phones,"Cisco Audio Dock, with Caller ID",364.14,3,0.0,171.12,93.28,High,3,2,Fast
18017,ES-2013-1776729,2013-11-19,2013-11-24,Standard Class,EB-13930,Eric Barreto,Consumer,Rugby,England,United Kingdom,,EU,North,TEC-MA-10002264,Technology,Machines,"Panasonic Printer, Durable",799.83,3,0.0,167.94,91.71,High,5,1,Medium
12623,ES-2013-2795403,2013-11-22,2013-11-28,Standard Class,RC-19825,Roy Collins,Consumer,Aachen,North Rhine-Westphalia,Germany,,EU,Central,FUR-BO-10002781,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",1050.732,6,0.1,315.072,90.62,Medium,6,4,Medium
31456,CA-2013-114104,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,United States,73034.0,US,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,82.39,High,4,3,Medium
7631,MX-2013-144988,2013-11-18,2013-11-21,Second Class,BN-11470,Brad Norvell,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-AC-10003955,Technology,Accessories,"Memorex Router, Erganomic",683.256,7,0.4,68.236,82.19,Critical,3,0,Fast
33807,CA-2013-136812,2013-11-19,2013-11-24,Standard Class,AW-10930,Arthur Wiediger,Home Office,Oklahoma City,Oklahoma,United States,73120.0,US,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896,77.86,Medium,5,1,Medium
4057,MX-2013-146395,2013-11-22,2013-11-25,First Class,PJ-18835,Patrick Jones,Corporate,Pereira,Risaralda,Colombia,,LATAM,South,TEC-PH-10004328,Technology,Phones,"Motorola Audio Dock, Cordless",352.44,3,0.0,59.88,74.96,High,3,4,Fast
18589,ES-2013-1954205,2013-11-18,2013-11-20,First Class,PF-19165,Philip Fox,Consumer,Dartford,England,United Kingdom,,EU,North,OFF-ST-10004377,Office Supplies,Storage,"Rogers File Cart, Single Width",708.15,5,0.0,184.05,72.38,Critical,2,0,Fast
13748,ES-2013-1534120,2013-11-22,2013-11-29,Standard Class,CB-12535,Claudia Bergmann,Corporate,Kiel,Schleswig-Holstein,Germany,,EU,Central,TEC-MA-10003927,Technology,Machines,"StarTech Inkjet, Wireless",1508.85,5,0.0,45.15,71.73,Low,7,4,Medium
4354,MX-2013-142958,2013-11-19,2013-11-21,First Class,EM-13960,Eric Murdock,Consumer,Obregón,Sonora,Mexico,,LATAM,North,TEC-CO-10002493,Technology,Copiers,"Hewlett Personal Copier, Color",581.67432,6,0.002,62.91432,65.96,High,2,1,Fast
17367,ES-2013-5144015,2013-11-19,2013-11-26,Standard Class,RS-19765,Roland Schwarz,Corporate,Saint-Brieuc,Brittany,France,,EU,Central,TEC-PH-10004910,Technology,Phones,"Samsung Signal Booster, Full Size",468.792,4,0.15,181.992,63.28,Low,7,1,Medium
