Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
35574,US-2013-107440,2013-04-17,2013-04-21,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,United States,8701.0,US,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,0.0,2365.9818,516.91,Medium,4,2,Medium
4369,MX-2013-158106,2013-04-16,2013-04-19,First Class,AH-10210,Alan Hwang,Consumer,Colombo,Parana,Brazil,,LATAM,South,OFF-AP-10001776,Office Supplies,Appliances,"Hoover Refrigerator, Red",1403.36,4,0.0,449.04,250.03,High,3,1,Fast
3847,MX-2013-140319,2013-04-16,2013-04-19,First Class,MH-17290,Marc Harrigan,Home Office,Puebla,Puebla,Mexico,,LATAM,North,OFF-AP-10002998,Office Supplies,Appliances,"KitchenAid Microwave, Red",1448.16,7,0.0,318.5,169.22,High,3,1,Fast
5757,MX-2013-155705,2013-04-18,2013-04-22,Second Class,RF-19840,Roy Französisch,Consumer,Santa Clara,Villa Clara,Cuba,,LATAM,Caribbean,TEC-CO-10000222,Technology,Copiers,"Sharp Fax and Copier, Color",678.79968,6,0.002,202.63968,130.38,High,4,3,Medium
17407,ES-2013-4827951,2013-04-18,2013-04-21,Second Class,DM-12955,Dario Medina,Corporate,Berlin,Berlin,Germany,,EU,Central,FUR-CH-10003114,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",720.48,5,0.2,135.03,114.97,High,3,3,Fast
23503,IN-2013-25245,2013-04-17,2013-04-22,Standard Class,JH-15985,Joseph Holt,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-CH-10003965,Furniture,Chairs,"Hon Rocking Chair, Red",881.685,9,0.25,164.565,102.13,Medium,5,2,Medium
42546,SA-2013-5320,2013-04-17,2013-04-21,Standard Class,VG-11805,Vivek Grady,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA,OFF-CUI-10001670,Office Supplies,Appliances,"Cuisinart Stove, White",536.43,1,0.0,91.17,81.74,High,4,2,Medium
2252,US-2013-149804,2013-04-19,2013-04-22,Second Class,MS-17980,Michael Stewart,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-CH-10004669,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",915.9,5,0.4,-15.3,73.36,Medium,3,4,Fast
16235,IT-2013-5270851,2013-04-15,2013-04-20,Second Class,BF-11275,Beth Fritzler,Corporate,Deventer,Overijssel,Netherlands,,EU,Central,FUR-TA-10002467,Furniture,Tables,"Lesro Conference Table, Adjustable Height",515.862,2,0.7,-395.538,73.31,Medium,5,0,Medium
31727,US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,Ross Baird,Home Office,Gastonia,North Carolina,United States,28052.0,US,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,67.33,Low,6,1,Medium
31714,CA-2013-148796,2013-04-15,2013-04-19,Standard Class,PB-19150,Philip Brown,Consumer,Los Angeles,California,United States,90004.0,US,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,60.59,High,4,0,Medium
46647,ML-2013-2850,2013-04-18,2013-04-22,Second Class,CC-2220,Chris Cortes,Consumer,Bamako,Bamako,Mali,,Africa,Africa,TEC-EPS-10003962,Technology,Machines,"Epson Card Printer, Durable",680.28,4,0.0,231.24,57.3,Medium,4,3,Medium
31728,US-2013-123750,2013-04-16,2013-04-22,Standard Class,RB-19795,Ross Baird,Home Office,Gastonia,North Carolina,United States,28052.0,US,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425,52.1,Low,6,1,Medium
39750,CA-2013-125087,2013-04-19,2013-04-24,Standard Class,TH-21115,Thea Hudgings,Corporate,Houston,Texas,United States,77070.0,US,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,3,0.2,77.7468,51.4,Medium,5,4,Medium
5856,MX-2013-143455,2013-04-20,2013-04-25,Standard Class,AG-10675,Anna Gayman,Consumer,Altamira,Pará,Brazil,,LATAM,South,TEC-CO-10001933,Technology,Copiers,"HP Fax Machine, High-Speed",595.08744,3,0.002,106.08744,43.38,Medium,5,5,Medium
2256,US-2013-149804,2013-04-19,2013-04-22,Second Class,MS-17980,Michael Stewart,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-CH-10004899,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",384.72,7,0.4,6.3,42.83,Medium,3,4,Fast
4370,MX-2013-158106,2013-04-16,2013-04-19,First Class,AH-10210,Alan Hwang,Consumer,Colombo,Parana,Brazil,,LATAM,South,TEC-PH-10003312,Technology,Phones,"Cisco Office Telephone, VoIP",429.6,8,0.0,176.0,40.49,High,3,1,Fast
3362,MX-2013-169474,2013-04-19,2013-04-24,Standard Class,AC-10450,Amy Cox,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-BO-10000502,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",350.808,2,0.4,-140.352,39.32,High,5,4,Medium
1032,US-2013-119956,2013-04-15,2013-04-21,Standard Class,AD-10180,Alan Dominguez,Home Office,San Francisco del Rincón,Guanajuato,Mexico,,LATAM,North,FUR-TA-10001496,Furniture,Tables,"Barricks Computer Table, Fully Assembled",509.696,2,0.2,-50.984,37.9,Medium,6,0,Medium
35282,CA-2013-108735,2013-04-18,2013-04-22,Standard Class,JM-15535,Jessica Myrick,Consumer,Lakewood,California,United States,90712.0,US,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,37.85,High,4,3,Medium
41976,IR-2013-320,2013-04-17,2013-04-22,Standard Class,SM-10950,Suzanne McNair,Corporate,Amol,Mazandaran,Iran,,EMEA,EMEA,FUR-SAF-10000881,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Metal",673.2,4,0.0,235.56,35.88,High,5,2,Medium
23562,ID-2013-51880,2013-04-17,2013-04-21,Standard Class,NF-18385,Natalie Fritzler,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-BO-10002738,Furniture,Bookcases,"Sauder Corner Shelving, Mobile",194.766,2,0.35,-95.934,32.87,High,4,2,Medium
28589,IN-2013-20107,2013-04-18,2013-04-23,Standard Class,FG-14260,Frank Gastineau,Home Office,Nagpur,Maharashtra,India,,APAC,Central Asia,FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",491.76,4,0.0,83.52,32.74,Medium,5,3,Medium
48289,AU-2013-9620,2013-04-15,2013-04-19,Standard Class,AH-585,Angele Hood,Consumer,Vienna,Vienna,Austria,,EMEA,EMEA,TEC-HP -10000464,Technology,Copiers,"HP Fax and Copier, Color",174.33,1,0.0,71.46,31.58,High,4,0,Medium
13758,ES-2013-5564504,2013-04-16,2013-04-19,First Class,SC-20680,Steve Carroll,Home Office,Zeist,Utrecht,Netherlands,,EU,Central,TEC-PH-10003995,Technology,Phones,"Nokia Audio Dock, VoIP",166.83,2,0.5,-73.41,31.42,Medium,3,1,Fast
20336,ID-2013-34709,2013-04-15,2013-04-21,Standard Class,LC-16870,Lena Cacioppo,Consumer,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-BI-10004098,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",199.206,7,0.1,-20.034,31.21,Low,6,0,Medium
5755,MX-2013-155705,2013-04-18,2013-04-22,Second Class,RF-19840,Roy Französisch,Consumer,Santa Clara,Villa Clara,Cuba,,LATAM,Caribbean,TEC-AC-10003334,Technology,Accessories,"SanDisk Keyboard, Bluetooth",271.6,5,0.0,59.7,31.01,High,4,3,Medium
2985,MX-2013-110786,2013-04-16,2013-04-22,Standard Class,CM-12655,Corinna Mitchell,Home Office,León,León,Nicaragua,,LATAM,Central,TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Digital",344.36988,3,0.002,6.20988,30.03,Low,6,1,Medium
46645,ML-2013-2850,2013-04-18,2013-04-22,Second Class,CC-2220,Chris Cortes,Consumer,Bamako,Bamako,Mali,,Africa,Africa,TEC-KON-10003211,Technology,Machines,"Konica Inkjet, White",621.18,2,0.0,236.04,29.14,Medium,4,3,Medium
