Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
1873,MX-2013-113824,2013-04-26,2013-04-28,First Class,AB-10060,Adam Bellavance,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,FUR-BO-10001498,Furniture,Bookcases,"Dania Classic Bookcase, Pine",2472.66,9,0.0,914.76,523.47,High,2,4,Fast
622,MX-2013-156062,2013-04-23,2013-04-25,Second Class,SG-20890,Susan Gilcrest,Corporate,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,TEC-CO-10000262,Technology,Copiers,"Brother Ink, Laser",882.0324,9,0.002,148.3524,227.63,High,2,1,Fast
17863,ES-2013-5131191,2013-04-25,2013-04-30,Second Class,CK-12595,Clytie Kelty,Consumer,Cachan,Ile-de-France,France,,EU,Central,OFF-ST-10000695,Office Supplies,Storage,"Rogers Lockers, Wire Frame",1327.347,7,0.1,221.067,171.99,Medium,5,3,Medium
31760,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,Phoenix,Arizona,United States,85023.0,US,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832,152.33,Low,7,1,Medium
620,MX-2013-156062,2013-04-23,2013-04-25,Second Class,SG-20890,Susan Gilcrest,Corporate,Villa Nueva,Guatemala,Guatemala,,LATAM,Central,TEC-CO-10002009,Technology,Copiers,"Brother Wireless Fax, High-Speed",752.51196,3,0.002,134.21196,139.49,High,2,1,Fast
29037,IN-2013-68330,2013-04-26,2013-04-30,Standard Class,GM-14500,Gene McClure,Consumer,Jinan,Shandong,China,,APAC,North Asia,TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",1026.24,4,0.0,174.36,132.52,High,4,4,Medium
36284,CA-2013-149279,2013-04-25,2013-04-29,Standard Class,CL-12700,Craig Leslie,Home Office,Colorado Springs,Colorado,United States,80906.0,US,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,123.77,Medium,4,3,Medium
22204,IN-2013-61841,2013-04-26,2013-04-28,Second Class,CM-12385,Christopher Martinez,Consumer,Bangalore,Karnataka,India,,APAC,Central Asia,TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Color",697.32,4,0.0,292.8,94.93,High,2,4,Fast
29135,ID-2013-66258,2013-04-26,2013-05-03,Standard Class,BE-11410,Bobby Elias,Consumer,Baguio City,Cordillera,Philippines,,APAC,Southeast Asia,FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine",709.3125,3,0.35,-185.5575,90.43,Low,7,4,Medium
16412,ES-2013-3698462,2013-04-22,2013-04-26,Standard Class,SE-20110,Sanjit Engle,Consumer,Athis-Mons,Ile-de-France,France,,EU,Central,FUR-BO-10003878,Furniture,Bookcases,"Safco Corner Shelving, Mobile",547.128,4,0.1,206.688,86.13,High,4,0,Medium
20389,IN-2013-59755,2013-04-26,2013-04-29,Second Class,PG-18820,Patrick Gardner,Consumer,Phnom Penh,Phnom Penh,Cambodia,,APAC,Southeast Asia,FUR-BO-10000288,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",1314.45,3,0.0,39.42,85.83,Medium,3,4,Fast
50077,RS-2013-9770,2013-04-27,2013-04-27,Same Day,TB-11595,Troy Blackwell,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA,OFF-TEN-10000433,Office Supplies,Storage,"Tenex Lockers, Wire Frame",406.44,2,0.0,125.94,85.37,High,0,5,
17862,ES-2013-5131191,2013-04-25,2013-04-30,Second Class,CK-12595,Clytie Kelty,Consumer,Cachan,Ile-de-France,France,,EU,Central,TEC-MA-10003557,Technology,Machines,"Panasonic Inkjet, Durable",796.1355,3,0.15,46.7955,75.39,Medium,5,3,Medium
6369,MX-2013-141698,2013-04-24,2013-04-29,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,Rondonópolis,Mato Grosso,Brazil,,LATAM,South,TEC-PH-10002867,Technology,Phones,"Cisco Smart Phone, with Caller ID",872.32,2,0.0,8.72,68.22,High,5,2,Medium
21739,IN-2013-22438,2013-04-24,2013-04-26,Second Class,TC-21475,Tony Chapman,Home Office,Bangalore,Karnataka,India,,APAC,Central Asia,TEC-PH-10003784,Technology,Phones,"Motorola Signal Booster, with Caller ID",286.26,2,0.0,19.98,62.0,Critical,2,2,Fast
22206,IN-2013-61841,2013-04-26,2013-04-28,Second Class,CM-12385,Christopher Martinez,Consumer,Bangalore,Karnataka,India,,APAC,Central Asia,OFF-ST-10001357,Office Supplies,Storage,"Eldon Lockers, Single Width",395.88,2,0.0,71.22,61.97,High,2,4,Fast
49815,SF-2013-6530,2013-04-26,2013-04-28,First Class,LT-6765,Larry Tron,Consumer,Durban,Kwazulu-natal,South Africa,,Africa,Africa,FUR-SAF-10001956,Furniture,Bookcases,"Safco Classic Bookcase, Metal",437.61,1,0.0,210.03,58.7,Medium,2,4,Fast
19602,ES-2013-2028016,2013-04-26,2013-04-28,First Class,AF-10885,Art Foster,Consumer,Brescia,Lombardy,Italy,,EU,South,OFF-ST-10003641,Office Supplies,Storage,"Fellowes Trays, Wire Frame",203.256,6,0.4,-50.904,57.51,High,2,4,Fast
6669,US-2013-161088,2013-04-25,2013-05-02,Standard Class,AC-10660,Anna Chung,Consumer,Tegucigalpa,Francisco Morazán,Honduras,,LATAM,Central,FUR-TA-10000486,Furniture,Tables,"Barricks Wood Table, Adjustable Height",622.944,6,0.7,-456.936,56.85,Medium,7,3,Medium
1872,MX-2013-113824,2013-04-26,2013-04-28,First Class,AB-10060,Adam Bellavance,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,TEC-AC-10001274,Technology,Accessories,"Belkin Memory Card, Bluetooth",306.16,4,0.0,58.16,55.48,High,2,4,Fast
22115,ID-2013-28605,2013-04-25,2013-04-30,Second Class,JF-15295,Jason Fortune-,Consumer,Singapore,Singapore,Singapore,,APAC,Southeast Asia,FUR-CH-10000025,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",429.48,3,0.0,85.86,54.93,Medium,5,3,Medium
50711,IR-2013-230,2013-04-25,2013-04-29,Standard Class,CK-2595,Clytie Kelty,Consumer,Hamadan,Hamadan,Iran,,EMEA,EMEA,OFF-BRE-10003081,Office Supplies,Appliances,"Breville Coffee Grinder, Black",367.74,6,0.0,128.7,54.35,High,4,3,Medium
3886,MX-2013-117702,2013-04-23,2013-04-30,Standard Class,TC-21295,Toby Carlisle,Consumer,Managua,Managua,Nicaragua,,LATAM,Central,TEC-PH-10000106,Technology,Phones,"Apple Smart Phone, Full Size",1275.0,3,0.0,178.5,53.94,Medium,7,1,Medium
1871,MX-2013-108063,2013-04-23,2013-04-27,Standard Class,LC-16930,Linda Cazamias,Corporate,Osasco,São Paulo,Brazil,,LATAM,South,OFF-AP-10001049,Office Supplies,Appliances,"Breville Coffee Grinder, Silver",333.92,8,0.0,106.72,51.4,High,4,1,Medium
7310,US-2013-119781,2013-04-24,2013-04-27,First Class,CD-11920,Carlos Daly,Consumer,Panama City,Panama,Panama,,LATAM,Central,OFF-ST-10000505,Office Supplies,Storage,"Fellowes File Cart, Blue",164.772,3,0.4,-71.448,51.13,Critical,3,2,Fast
31620,CA-2013-162138,2013-04-24,2013-04-28,Standard Class,GK-14620,Grace Kelly,Corporate,Hesperia,California,United States,92345.0,US,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,50.92,High,4,2,Medium
49813,SF-2013-6530,2013-04-26,2013-04-28,First Class,LT-6765,Larry Tron,Consumer,Durban,Kwazulu-natal,South Africa,,Africa,Africa,TEC-SAM-10001131,Technology,Phones,"Samsung Smart Phone, VoIP",636.24,1,0.0,19.08,49.86,Medium,2,4,Fast
4197,MX-2013-126186,2013-04-22,2013-04-26,Standard Class,DC-13285,Debra Catini,Consumer,Presidente Prudente,São Paulo,Brazil,,LATAM,South,FUR-CH-10003941,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",607.36,2,0.0,133.6,49.21,Medium,4,0,Medium
9795,US-2013-146507,2013-04-23,2013-04-27,Standard Class,SS-20410,Shahid Shariari,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-CO-10003160,Technology,Copiers,"Brother Wireless Fax, Laser",806.10768,4,0.202,-133.41232,47.4,Medium,4,1,Medium
21738,IN-2013-22438,2013-04-24,2013-04-26,Second Class,TC-21475,Tony Chapman,Home Office,Bangalore,Karnataka,India,,APAC,Central Asia,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",215.64,4,0.0,92.64,45.63,Critical,2,2,Fast
27569,ID-2013-21290,2013-04-23,2013-04-27,Standard Class,CS-12355,Christine Sundaresam,Consumer,Surabaya,Jawa Timur,Indonesia,,APAC,Southeast Asia,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",670.14,2,0.27,-128.52,44.29,Medium,4,1,Medium
