Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
32274,CA-2014-159366,2014-01-08,2014-01-11,First Class,BW-11110,Bart Watters,Corporate,Detroit,Michigan,United States,48205.0,US,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1,679.996,471.22,Medium,3,2,Fast
1500,MX-2014-124002,2014-01-08,2014-01-13,Standard Class,VT-21700,Valerie Takahito,Home Office,Brasília,Federal District,Brazil,,LATAM,South,TEC-PH-10000419,Technology,Phones,"Apple Smart Phone, Full Size",3393.12,8,0.0,101.76,258.84,Medium,5,2,Medium
26693,ID-2014-35269,2014-01-08,2014-01-08,Same Day,JC-15340,Jasper Cacioppo,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,TEC-CO-10004170,Technology,Copiers,"HP Wireless Fax, High-Speed",698.8995,3,0.35,-32.2605,140.77,Critical,0,2,
33586,CA-2014-115154,2014-01-09,2014-01-12,First Class,RS-19420,Ricardo Sperren,Corporate,Seattle,Washington,United States,98115.0,US,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682,136.24,Medium,3,3,Fast
13674,ES-2014-5375927,2014-01-11,2014-01-18,Standard Class,SB-20185,Sarah Brown,Consumer,Asti,Piedmont,Italy,,EU,South,OFF-AP-10001298,Office Supplies,Appliances,"Breville Stove, Black",2243.88,4,0.0,246.72,117.15,Low,7,5,Medium
14425,ES-2014-5317155,2014-01-10,2014-01-14,Standard Class,AS-10285,Alejandro Savely,Corporate,Les Herbiers,Pays de la Loire,France,,EU,Central,TEC-CO-10003800,Technology,Copiers,"Hewlett Wireless Fax, Color",1621.9275,5,0.15,95.3775,109.83,Medium,4,4,Medium
29202,IN-2014-21115,2014-01-11,2014-01-15,Standard Class,CA-11965,Carol Adams,Corporate,Beijing,Beijing,China,,APAC,North Asia,FUR-CH-10001684,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",1290.6,9,0.0,25.65,105.76,Medium,4,5,Medium
10584,IT-2014-2907373,2014-01-06,2014-01-10,Standard Class,JL-15175,James Lanier,Home Office,Drancy,Ile-de-France,France,,EU,Central,FUR-TA-10004680,Furniture,Tables,"Lesro Wood Table, Fully Assembled",1828.71,6,0.35,-56.43,103.74,High,4,0,Medium
27884,ID-2014-72110,2014-01-07,2014-01-11,Standard Class,DP-13165,David Philippe,Consumer,Albury,New South Wales,Australia,,APAC,Oceania,OFF-AP-10003963,Office Supplies,Appliances,"Breville Microwave, Silver",3810.996,14,0.1,-42.504,96.85,Medium,4,1,Medium
14576,ES-2014-3088059,2014-01-06,2014-01-09,Second Class,NF-18475,Neil Französisch,Home Office,Bremen,Bremen,Germany,,EU,Central,TEC-MA-10000433,Technology,Machines,"Epson Inkjet, Durable",919.89,3,0.0,303.48,96.43,Medium,3,0,Fast
