Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
10404,ES-2011-3805636,2011-10-17,2011-10-24,Standard Class,GT-14710,Greg Tran,Consumer,Barcelona,Catalonia,Spain,,EU,South,FUR-CH-10004462,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1838.52,5,0.2,160.77,324.09,Low,7,0,Medium
26337,IN-2011-47596,2011-10-19,2011-10-24,Standard Class,PO-19195,Phillina Ober,Home Office,Jining,Shandong,China,,APAC,North Asia,FUR-TA-10004383,Furniture,Tables,"Bevis Coffee Table, Adjustable Height",2018.331,9,0.3,-576.909,248.91,High,5,2,Medium
6773,MX-2011-140900,2011-10-18,2011-10-21,Second Class,DA-13450,Dianna Arnett,Home Office,Sancti Spíritus,Sancti Spíritus,Cuba,,LATAM,Caribbean,TEC-CO-10000771,Technology,Copiers,"Canon Wireless Fax, Laser",755.80536,3,0.002,195.34536,232.42,Critical,3,1,Fast
33273,CA-2011-110408,2011-10-18,2011-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,United States,36116.0,US,South,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0.0,362.687,140.1,Medium,2,1,Fast
10403,ES-2011-3805636,2011-10-17,2011-10-24,Standard Class,GT-14710,Greg Tran,Consumer,Barcelona,Catalonia,Spain,,EU,South,FUR-BO-10004053,Furniture,Bookcases,"Dania Library with Doors, Metal",723.72,2,0.0,253.26,128.88,Low,7,0,Medium
28192,IN-2011-71242,2011-10-22,2011-10-28,Standard Class,CC-12670,Craig Carreira,Consumer,Lismore,New South Wales,Australia,,APAC,Oceania,OFF-ST-10004768,Office Supplies,Storage,"Eldon Lockers, Industrial",1249.857,7,0.1,444.297,128.26,Low,6,5,Medium
1259,MX-2011-109715,2011-10-21,2011-10-25,Second Class,MD-17350,Maribeth Dona,Consumer,Cuernavaca,Morelos,Mexico,,LATAM,North,TEC-CO-10003964,Technology,Copiers,"Canon Fax Machine, High-Speed",1053.1894,5,0.002,145.5894,125.62,High,4,4,Medium
20798,ID-2011-23068,2011-10-19,2011-10-22,First Class,EB-13870,Emily Burns,Consumer,Bekasi,Jawa Barat,Indonesia,,APAC,Southeast Asia,OFF-BI-10000389,Office Supplies,Binders,"Ibico Binding Machine, Clear",380.0736,9,0.17,-77.8464,121.7,Critical,3,2,Fast
28726,IN-2011-19295,2011-10-21,2011-10-25,Standard Class,PJ-18835,Patrick Jones,Corporate,Geelong,Victoria,Australia,,APAC,Oceania,FUR-BO-10001822,Furniture,Bookcases,"Dania Library with Doors, Metal",1302.696,4,0.1,-101.424,105.66,Medium,4,4,Medium
37851,CA-2011-137092,2011-10-20,2011-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,Chicago,Illinois,United States,60653.0,US,Central,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,31.5825,90.78,Critical,2,3,Fast
