Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
15380,ES-2014-2637201,2014-01-14,2014-01-18,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Stockton-on-Tees,England,United Kingdom,,EU,North,TEC-CO-10000013,Technology,Copiers,"Brother Fax Machine, Laser",4141.02,13,0.0,1697.67,668.96,High,4,1,Medium
25314,IN-2014-66615,2014-01-18,2014-01-23,Standard Class,DB-13405,Denny Blanton,Consumer,Wuxi,Jiangsu,China,,APAC,North Asia,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",5049.0,11,0.0,656.37,595.5,High,5,5,Medium
37817,CA-2014-138289,2014-01-17,2014-01-19,Second Class,AR-10540,Andy Reiter,Consumer,Jackson,Michigan,United States,49201.0,US,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4,0.0,2504.2216,567.95,High,2,4,Fast
15132,ES-2014-5345830,2014-01-14,2014-01-16,First Class,MG-17695,Maureen Gnade,Consumer,Turin,Piedmont,Italy,,EU,South,TEC-CO-10002663,Technology,Copiers,"Sharp Wireless Fax, Laser",2847.36,8,0.0,711.84,350.68,High,2,1,Fast
37917,US-2014-167402,2014-01-14,2014-01-19,Second Class,CP-12085,Cathy Prescott,Corporate,Springfield,Missouri,United States,65807.0,US,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,262.42,Medium,5,1,Medium
34064,CA-2014-167752,2014-01-16,2014-01-19,First Class,RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,259.62,High,3,3,Fast
25705,IN-2014-61967,2014-01-18,2014-01-22,Standard Class,MG-17890,Michael Granlund,Home Office,Lahore,Punjab,Pakistan,,APAC,Central Asia,OFF-AP-10003963,Office Supplies,Appliances,"Breville Microwave, Silver",2117.22,14,0.5,-1736.28,223.13,High,4,5,Medium
26278,IN-2014-77941,2014-01-17,2014-01-23,Standard Class,EM-14140,Eugene Moren,Home Office,Dhaka,Dhaka,Bangladesh,,APAC,Central Asia,TEC-CO-10003570,Technology,Copiers,"Sharp Wireless Fax, High-Speed",1770.6,5,0.0,495.75,158.23,Medium,6,4,Medium
650,MX-2014-141740,2014-01-18,2014-01-19,First Class,CT-11995,Carol Triggs,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10003354,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",840.56,7,0.0,243.74,149.94,Medium,1,5,Fast
976,MX-2014-111122,2014-01-15,2014-01-15,Same Day,NP-18685,Nora Pelletier,Home Office,Irapuato,Guanajuato,Mexico,,LATAM,North,TEC-CO-10002201,Technology,Copiers,"Sharp Ink, Color",334.9288,4,0.002,42.9288,138.4,Critical,0,2,
28991,IN-2014-61414,2014-01-16,2014-01-23,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Kolhapur,Maharashtra,India,,APAC,Central Asia,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",1377.0,3,0.0,179.01,131.92,Medium,7,3,Medium
50103,CA-2014-7680,2014-01-13,2014-01-15,Second Class,BT-1530,Bradley Talbott,Home Office,North York,Ontario,Canada,,Canada,Canada,FUR-IKE-10001301,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",743.58,6,0.0,371.7,120.86,High,2,0,Fast
48560,IR-2014-4150,2014-01-15,2014-01-19,Standard Class,DM-3015,Darrin Martin,Consumer,Borujerd,Lorestan,Iran,,EMEA,EMEA,FUR-ADV-10000571,Furniture,Furnishings,"Advantus Frame, Erganomic",877.92,8,0.0,280.8,119.14,High,4,2,Medium
42974,MO-2014-4870,2014-01-16,2014-01-20,Standard Class,GH-4425,Gary Hwang,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa,TEC-MOT-10001244,Technology,Phones,"Motorola Audio Dock, with Caller ID",1040.22,6,0.0,405.54,111.81,High,4,3,Medium
975,MX-2014-111122,2014-01-15,2014-01-15,Same Day,NP-18685,Nora Pelletier,Home Office,Irapuato,Guanajuato,Mexico,,LATAM,North,OFF-ST-10002538,Office Supplies,Storage,"Rogers File Cart, Single Width",284.16,3,0.0,113.64,103.4,Critical,0,2,
13720,ES-2014-1166113,2014-01-14,2014-01-19,Second Class,RA-19285,Ralph Arnett,Consumer,Reutlingen,Baden-Württemberg,Germany,,EU,Central,TEC-PH-10004028,Technology,Phones,"Apple Headset, Full Size",596.4,8,0.0,101.28,101.74,Medium,5,1,Medium
3977,MX-2014-117604,2014-01-16,2014-01-19,First Class,BP-11050,Barry Pond,Corporate,San Salvador,San Salvador,El Salvador,,LATAM,Central,TEC-PH-10004437,Technology,Phones,"Cisco Speaker Phone, with Caller ID",461.6,5,0.0,180.0,97.2,Medium,3,3,Fast
14096,ES-2014-5855273,2014-01-13,2014-01-17,Standard Class,GZ-14470,Gary Zandusky,Consumer,Paris,Ile-de-France,France,,EU,Central,TEC-AC-10003814,Technology,Accessories,"Belkin Router, Programmable",1301.25,5,0.0,572.55,96.46,Medium,4,0,Medium
5420,MX-2014-131072,2014-01-14,2014-01-19,Second Class,JJ-15445,Jennifer Jackson,Consumer,Portmore,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-TA-10000789,Furniture,Tables,"Lesro Training Table, with Bottom Storage",537.6,3,0.0,134.4,94.5,High,5,1,Medium
16126,ES-2014-2866560,2014-01-17,2014-01-19,Second Class,KD-16270,Karen Daniels,Consumer,Bastia,Corsica,France,,EU,Central,OFF-ST-10002555,Office Supplies,Storage,"Eldon Lockers, Industrial",714.204,4,0.1,309.444,93.52,Critical,2,4,Fast
11281,ES-2014-5791774,2014-01-13,2014-01-13,Same Day,AG-10270,Alejandro Grove,Consumer,Gateshead,England,United Kingdom,,EU,North,OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase",323.82,6,0.0,109.98,83.14,High,0,0,
