Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
38362,CA-2011-106726,2011-12-06,2011-12-08,First Class,RS-19765,Roland Schwarz,Corporate,Los Angeles,California,United States,90008.0,US,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,0.0,327.9458,506.49,Critical,2,1,Fast
4891,MX-2011-131478,2011-12-08,2011-12-08,Same Day,BG-11695,Brooke Gillingham,Corporate,Culiacán,Sinaloa,Mexico,,LATAM,North,FUR-CH-10004095,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",2226.816,9,0.2,500.976,308.66,High,0,3,
29496,IN-2011-43375,2011-12-07,2011-12-11,Standard Class,SC-20050,Sample Company A,Home Office,Gold Coast,Queensland,Australia,,APAC,Oceania,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",2875.095,5,0.1,511.095,302.01,High,4,2,Medium
28750,IN-2011-76758,2011-12-06,2011-12-13,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Xiangtan,Hunan,China,,APAC,North Asia,TEC-CO-10000562,Technology,Copiers,"HP Wireless Fax, Digital",2518.95,7,0.0,553.98,283.09,Medium,7,1,Medium
4820,MX-2011-130008,2011-12-09,2011-12-10,First Class,AH-10030,Aaron Hawkins,Corporate,Saltillo,Coahuila,Mexico,,LATAM,North,FUR-BO-10001356,Furniture,Bookcases,"Ikea Library with Doors, Mobile",780.608,4,0.2,-0.032,226.63,High,1,4,Fast
17222,ES-2011-4665208,2011-12-10,2011-12-13,First Class,BP-11185,Ben Peterman,Corporate,London,England,United Kingdom,,EU,North,OFF-AP-10000717,Office Supplies,Appliances,"Hoover Microwave, Black",554.526,2,0.1,-0.054,207.93,Critical,3,5,Fast
24210,IN-2011-25259,2011-12-10,2011-12-12,First Class,CG-12040,Catherine Glotzbach,Home Office,Yuci,Shanxi,China,,APAC,North Asia,TEC-AC-10000639,Technology,Accessories,"Belkin Router, Bluetooth",776.25,3,0.0,225.09,170.99,Medium,2,5,Fast
13684,ES-2011-5898391,2011-12-09,2011-12-10,First Class,MG-17650,Matthew Grinstein,Home Office,Lunel,Languedoc-Roussillon,France,,EU,Central,FUR-CH-10002477,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",428.274,1,0.1,137.994,165.91,High,1,4,Fast
19562,ES-2011-3142386,2011-12-06,2011-12-06,Same Day,LT-17110,Liz Thompson,Consumer,Hamburg,Hamburg,Germany,,EU,Central,TEC-PH-10001066,Technology,Phones,"Apple Smart Phone, Cordless",636.3,1,0.0,139.98,151.11,High,0,1,
24566,IN-2011-28143,2011-12-09,2011-12-14,Standard Class,NG-18430,Nathan Gelder,Consumer,Shanghai,Shanghai,China,,APAC,North Asia,TEC-CO-10001222,Technology,Copiers,"Sharp Fax Machine, Laser",1773.9,6,0.0,124.02,140.99,High,5,4,Medium
