Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
14070,IT-2011-1978668,2011-02-16,2011-02-19,Second Class,ON-18715,Odella Nelson,Corporate,Muret,Midi-Pyrénées,France,,EU,Central,FUR-CH-10002203,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",4544.1,11,0.1,1868.13,506.27,Medium,3,2,Fast
28784,IN-2011-75890,2011-02-15,2011-02-19,Standard Class,JE-15475,Jeremy Ellison,Consumer,Kawagoe,Saitama,Japan,,APAC,North Asia,FUR-BO-10004852,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1743.96,4,0.0,645.24,181.61,Medium,4,1,Medium
21566,IN-2011-17111,2011-02-18,2011-02-21,Second Class,ML-18040,Michelle Lonsdale,Corporate,Brisbane,Queensland,Australia,,APAC,Oceania,TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",825.12,5,0.1,54.87,161.63,High,3,4,Fast
22701,ID-2011-47575,2011-02-15,2011-02-21,Standard Class,CM-12385,Christopher Martinez,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",921.375,9,0.25,-172.125,128.01,Low,6,1,Medium
22699,ID-2011-47575,2011-02-15,2011-02-21,Standard Class,CM-12385,Christopher Martinez,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",1235.286,6,0.35,-456.174,118.63,Low,6,1,Medium
24938,IN-2011-78263,2011-02-16,2011-02-21,Standard Class,BF-11215,Benjamin Farhat,Home Office,Kanpur,Uttar Pradesh,India,,APAC,Central Asia,TEC-MA-10002941,Technology,Machines,"Okidata Card Printer, Red",1210.86,7,0.0,423.78,113.03,Medium,5,2,Medium
18927,IT-2011-1044550,2011-02-15,2011-02-20,Standard Class,GZ-14470,Gary Zandusky,Consumer,Hardenberg,Overijssel,Netherlands,,EU,Central,FUR-BO-10004129,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",874.68,4,0.5,-577.32,78.18,Medium,5,1,Medium
19581,IT-2011-3264984,2011-02-15,2011-02-21,Standard Class,TP-21565,Tracy Poddar,Corporate,Seville,Andalusía,Spain,,EU,South,FUR-CH-10002891,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",727.536,2,0.2,-81.864,60.76,Medium,6,1,Medium
4953,MX-2011-133816,2011-02-16,2011-02-20,Standard Class,MH-17620,Matt Hagelstein,Corporate,Guantánamo,Guantánamo,Cuba,,LATAM,Caribbean,TEC-AC-10001990,Technology,Accessories,"Enermax Router, USB",517.08,3,0.0,180.96,48.23,Medium,4,2,Medium
31161,IN-2011-85284,2011-02-14,2011-02-18,Standard Class,KB-16405,Katrina Bavinger,Home Office,Dubbo,New South Wales,Australia,,APAC,Oceania,TEC-PH-10001187,Technology,Phones,"Cisco Signal Booster, with Caller ID",607.32,4,0.0,115.32,31.65,Medium,4,0,Medium
31162,IN-2011-85284,2011-02-14,2011-02-18,Standard Class,KB-16405,Katrina Bavinger,Home Office,Dubbo,New South Wales,Australia,,APAC,Oceania,OFF-ST-10000210,Office Supplies,Storage,"Tenex Lockers, Wire Frame",406.44,2,0.0,178.8,30.38,Medium,4,0,Medium
