Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
20674,IN-2011-19351,2011-06-17,2011-06-19,First Class,BW-11110,Bart Watters,Corporate,Beijing,Beijing,China,,APAC,North Asia,FUR-TA-10001889,Furniture,Tables,"Bevis Conference Table, Fully Assembled",3238.305,5,0.3,-740.295,449.18,High,2,4,Fast
23791,IN-2011-63577,2011-06-15,2011-06-17,First Class,GH-14665,Greg Hansen,Consumer,Cangzhou,Hebei,China,,APAC,North Asia,FUR-CH-10001664,Furniture,Chairs,"Novimex Swivel Stool, Black",1296.24,8,0.0,285.12,358.85,Critical,2,2,Fast
16678,IT-2011-4752666,2011-06-18,2011-06-20,Second Class,RB-19330,Randy Bradley,Consumer,Pamplona,Navarra,Spain,,EU,South,FUR-BO-10004388,Furniture,Bookcases,"Ikea Library with Doors, Metal",1814.25,5,0.0,653.1,274.63,High,2,5,Fast
38114,CA-2011-144414,2011-06-17,2011-06-21,Standard Class,GH-14425,Gary Hwang,Consumer,Seattle,Washington,United States,98105.0,US,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,3,0.2,1061.5722,193.2,Medium,4,4,Medium
13689,ES-2011-3286627,2011-06-15,2011-06-17,First Class,NF-18385,Natalie Fritzler,Consumer,Halmstad,Halland,Sweden,,EU,North,TEC-AC-10003666,Technology,Accessories,"Memorex Router, Bluetooth",738.63,6,0.5,-177.39,192.81,High,2,2,Fast
11601,ES-2011-4240072,2011-06-16,2011-06-17,First Class,JF-15565,Jill Fjeld,Consumer,Aprilia,Lazio,Italy,,EU,South,OFF-AP-10001776,Office Supplies,Appliances,"Hamilton Beach Microwave, White",561.3,2,0.0,33.66,156.78,High,1,3,Fast
8439,MX-2011-145884,2011-06-17,2011-06-19,Second Class,SO-20335,Sean O'Donnell,Consumer,Monterrey,Nuevo León,Mexico,,LATAM,North,FUR-TA-10003785,Furniture,Tables,"Hon Round Table, Adjustable Height",828.96,3,0.2,113.94,134.34,Critical,2,4,Fast
6470,MX-2011-130148,2011-06-13,2011-06-18,Standard Class,AW-10840,Anthony Witt,Consumer,Bayamo,Granma,Cuba,,LATAM,Caribbean,TEC-CO-10003160,Technology,Copiers,"Brother Wireless Fax, Laser",1512.20952,6,0.002,102.92952,113.03,Medium,5,0,Medium
13856,ES-2011-1822857,2011-06-14,2011-06-20,Standard Class,TP-21565,Tracy Poddar,Corporate,Farnborough,England,United Kingdom,,EU,North,TEC-PH-10004823,Technology,Phones,"Nokia Smart Phone, Full Size",1272.12,2,0.0,546.96,87.24,Medium,6,1,Medium
8440,MX-2011-145884,2011-06-17,2011-06-19,Second Class,SO-20335,Sean O'Donnell,Consumer,Monterrey,Nuevo León,Mexico,,LATAM,North,TEC-CO-10003964,Technology,Copiers,"Canon Fax Machine, High-Speed",421.27576,2,0.002,58.23576,84.63,Critical,2,4,Fast
17040,ES-2011-4815184,2011-06-14,2011-06-18,Standard Class,RB-19330,Randy Bradley,Consumer,Bolton,England,United Kingdom,,EU,North,TEC-PH-10004823,Technology,Phones,"Nokia Smart Phone, Full Size",636.06,1,0.0,273.48,82.75,High,4,1,Medium
7695,MX-2011-157049,2011-06-13,2011-06-13,Same Day,BD-11560,Brendan Dodson,Home Office,Cuajimalpa,Distrito Federal,Mexico,,LATAM,North,OFF-AP-10002822,Office Supplies,Appliances,"KitchenAid Toaster, Red",284.4,5,0.0,122.2,81.05,Critical,0,0,
7694,MX-2011-157049,2011-06-13,2011-06-13,Same Day,BD-11560,Brendan Dodson,Home Office,Cuajimalpa,Distrito Federal,Mexico,,LATAM,North,TEC-CO-10003964,Technology,Copiers,"Canon Fax Machine, High-Speed",631.91364,3,0.002,87.35364,78.28,Critical,0,0,
7640,MX-2011-128825,2011-06-17,2011-06-22,Standard Class,CJ-12010,Caroline Jumper,Consumer,Hermosillo,Sonora,Mexico,,LATAM,North,OFF-ST-10002902,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",412.8,3,0.0,181.62,71.24,High,5,4,Medium
15772,ES-2011-1276768,2011-06-13,2011-06-18,Standard Class,JO-15145,Jack O'Briant,Corporate,Thonon-les-Bains,Rhône-Alpes,France,,EU,Central,FUR-BO-10000847,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",437.724,4,0.1,165.324,68.34,High,5,0,Medium
32213,US-2011-141215,2011-06-15,2011-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,San Antonio,Texas,United States,78207.0,US,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996,60.27,Medium,6,2,Medium
