Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
33921,CA-2014-127180,2014-10-23,2014-10-25,First Class,TA-21385,Tom Ashbrook,Home Office,New York City,New York,United States,10024.0,US,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.6,8,0.0,647.892,449.45,High,2,3,Fast
50837,HU-2014-7310,2014-10-23,2014-10-25,First Class,EH-4125,Eugene Hildebrand,Home Office,Gyula,Bekes,Hungary,,EMEA,EMEA,OFF-ROG-10003898,Office Supplies,Storage,"Rogers Lockers, Single Width",1269.9,6,0.0,558.72,352.52,High,2,3,Fast
27724,IN-2014-48261,2014-10-23,2014-10-25,First Class,CY-12745,Craig Yedwab,Corporate,Bangalore,Karnataka,India,,APAC,Central Asia,TEC-CO-10002376,Technology,Copiers,"Hewlett Fax Machine, Laser",959.76,3,0.0,460.62,317.81,Critical,2,3,Fast
6415,US-2014-168046,2014-10-25,2014-10-25,Same Day,GR-14560,Georgia Rosenberg,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,FUR-TA-10004154,Furniture,Tables,"Lesro Round Table, Adjustable Height",726.72,3,0.2,-18.18,286.37,Critical,0,5,
33202,CA-2014-154410,2014-10-22,2014-10-25,First Class,MD-17860,Michael Dominguez,Corporate,Indianapolis,Indiana,United States,46203.0,US,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0.0,9.0912,225.16,High,3,2,Fast
33127,CA-2014-145884,2014-10-22,2014-10-22,Same Day,SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,United States,74403.0,US,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0.0,374.3792,214.24,High,0,2,
30844,IN-2014-85242,2014-10-24,2014-10-28,Second Class,JW-16075,Julia West,Consumer,Hamilton,Waikato,New Zealand,,APAC,Oceania,FUR-CH-10000527,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",3720.0,8,0.0,632.4,200.47,Medium,4,4,Medium
39745,CA-2014-125451,2014-10-24,2014-10-25,First Class,AH-10075,Adam Hart,Corporate,Cranston,Rhode Island,United States,2920.0,US,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,188.95,Critical,1,4,Fast
26213,IN-2014-70493,2014-10-23,2014-10-26,Second Class,TZ-21445,Tom Zandusky,Corporate,Luoyang,Guangdong,China,,APAC,North Asia,FUR-BO-10000208,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",617.55,5,0.0,172.8,181.87,Critical,3,3,Fast
24241,ID-2014-36473,2014-10-24,2014-10-26,First Class,RB-19435,Richard Bierner,Consumer,Depok,Yogyakarta,Indonesia,,APAC,Southeast Asia,FUR-BO-10002277,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",646.4988,4,0.07,-13.9812,181.61,High,2,4,Fast
4671,MX-2014-123575,2014-10-24,2014-10-26,Second Class,KT-16465,Kean Takahito,Consumer,Montevideo,Montevideo,Uruguay,,LATAM,South,FUR-TA-10000671,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",1935.104,4,0.2,-411.216,149.36,Medium,2,4,Fast
8634,MX-2014-122483,2014-10-20,2014-10-24,Standard Class,VP-21730,Victor Preis,Home Office,Tepic,Nayarit,Mexico,,LATAM,North,TEC-MA-10001098,Technology,Machines,"StarTech Printer, Durable",1196.02,7,0.0,478.38,148.8,High,4,0,Medium
1863,MX-2014-162180,2014-10-21,2014-10-21,Same Day,NG-18430,Nathan Gelder,Consumer,São Paulo,São Paulo,Brazil,,LATAM,South,FUR-FU-10001410,Furniture,Furnishings,"Tenex Frame, Black",439.92,6,0.0,197.88,148.14,Critical,0,1,
27017,IN-2014-74588,2014-10-20,2014-10-24,Standard Class,OT-18730,Olvera Toch,Consumer,Bandung,Jawa Barat,Indonesia,,APAC,Southeast Asia,TEC-CO-10000794,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",1759.5135,5,0.07,624.3135,130.81,Medium,4,0,Medium
34225,US-2014-120390,2014-10-20,2014-10-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,Burlington,North Carolina,United States,27217.0,US,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188,4,0.7,-1306.5504,127.1,Medium,7,0,Medium
35939,CA-2014-130141,2014-10-23,2014-10-25,Second Class,HA-14905,Helen Abelman,Consumer,Fort Collins,Colorado,United States,80525.0,US,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,4,0.2,-28.9568,103.4,Critical,2,3,Fast
31823,CA-2014-113558,2014-10-22,2014-10-27,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Lakeland,Florida,United States,33801.0,US,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747,101.22,High,5,2,Medium
