Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
30570,IN-2011-81826,2011-11-07,2011-11-09,First Class,TS-21340,Toby Swindell,Consumer,Porirua,Wellington,New Zealand,,APAC,Oceania,FUR-CH-10004050,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",1822.08,4,0.0,564.84,894.77,Critical,2,0,Fast
50411,UP-2011-8610,2011-11-09,2011-11-11,First Class,DW-3480,Dianna Wilson,Home Office,Kharkiv,Kharkiv,Ukraine,,EMEA,EMEA,FUR-CHR-10001018,Furniture,Tables,"Chromcraft Round Table, Rectangular",1858.68,4,0.0,130.08,590.56,Critical,2,2,Fast
24443,IN-2011-62506,2011-11-09,2011-11-11,Second Class,SZ-20035,Sam Zeldin,Home Office,Nanchong,Sichuan,China,,APAC,North Asia,TEC-CO-10002526,Technology,Copiers,"Sharp Wireless Fax, Digital",3200.04,9,0.0,1183.95,576.71,Medium,2,2,Fast
2080,MX-2011-138002,2011-11-10,2011-11-15,Second Class,MD-17350,Maribeth Dona,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-AP-10000407,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",3172.14,9,0.0,856.44,399.85,Medium,5,3,Medium
20583,IN-2011-23530,2011-11-09,2011-11-11,First Class,AS-10285,Alejandro Savely,Corporate,Kanpur,Uttar Pradesh,India,,APAC,Central Asia,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",969.36,7,0.0,348.81,330.01,Critical,2,2,Fast
27407,IN-2011-35178,2011-11-11,2011-11-15,Standard Class,Dp-13240,Dean percer,Home Office,Suzhou,Gansu,China,,APAC,North Asia,TEC-PH-10003713,Technology,Phones,"Nokia Smart Phone, Cordless",5725.35,9,0.0,1602.99,302.61,Medium,4,4,Medium
41965,CF-2011-2380,2011-11-12,2011-11-16,Standard Class,IM-5055,Ionia McGrath,Consumer,Loubomo,Niari,Republic of the Congo,,Africa,Africa,FUR-BUS-10004820,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",1660.8,4,0.0,83.04,244.07,High,4,5,Medium
43958,PL-2011-3590,2011-11-07,2011-11-13,Standard Class,TT-11265,Tim Taslimi,Corporate,Lublin,Lublin,Poland,,EMEA,EMEA,FUR-SAU-10004653,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1743.96,4,0.0,714.96,220.39,Medium,6,0,Medium
1815,MX-2011-116379,2011-11-11,2011-11-18,Standard Class,NS-18505,Neola Schneider,Consumer,Puebla,Puebla,Mexico,,LATAM,North,TEC-PH-10004057,Technology,Phones,"Motorola Smart Phone, with Caller ID",2582.16,6,0.0,516.36,214.88,Medium,7,4,Medium
23251,IN-2011-62037,2011-11-11,2011-11-14,First Class,TP-21130,Theone Pippenger,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,,APAC,Southeast Asia,FUR-CH-10003861,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",780.6912,8,0.27,181.6512,184.98,Critical,3,4,Fast
21194,IN-2011-72502,2011-11-07,2011-11-07,Same Day,DB-13060,Dave Brooks,Consumer,Yangzhou,Jiangsu,China,,APAC,North Asia,TEC-PH-10001699,Technology,Phones,"Samsung Smart Phone, Full Size",1274.88,2,0.0,216.72,181.42,High,0,0,
22489,IN-2011-40323,2011-11-10,2011-11-13,First Class,SC-20680,Steve Carroll,Home Office,Ninghai,Shandong,China,,APAC,North Asia,FUR-BO-10002990,Furniture,Bookcases,"Dania Library with Doors, Traditional",724.8,2,0.0,333.36,164.79,High,3,3,Fast
31770,CA-2011-144666,2011-11-09,2011-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,San Francisco,California,United States,94110.0,US,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,163.91,Critical,2,2,Fast
22665,IN-2011-27534,2011-11-09,2011-11-10,First Class,MH-17785,Maya Herman,Corporate,Bandung,Jawa Barat,Indonesia,,APAC,Southeast Asia,OFF-ST-10003295,Office Supplies,Storage,"Tenex Lockers, Blue",677.778,4,0.17,73.458,153.25,High,1,2,Fast
23250,IN-2011-62037,2011-11-11,2011-11-14,First Class,TP-21130,Theone Pippenger,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,,APAC,Southeast Asia,OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",893.8104,8,0.17,129.1704,150.07,Critical,3,4,Fast
24811,ID-2011-52937,2011-11-07,2011-11-09,First Class,MG-17680,Maureen Gastineau,Home Office,Mumbai,Maharashtra,India,,APAC,Central Asia,TEC-PH-10001614,Technology,Phones,"Motorola Audio Dock, VoIP",346.92,4,0.5,-152.76,148.9,Critical,2,0,Fast
23252,IN-2011-62037,2011-11-11,2011-11-14,First Class,TP-21130,Theone Pippenger,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,,APAC,Southeast Asia,TEC-AC-10001348,Technology,Accessories,"Logitech Router, Bluetooth",393.2388,3,0.47,-341.3412,148.73,Critical,3,4,Fast
24911,IN-2011-15256,2011-11-11,2011-11-15,Standard Class,DP-13000,Darren Powers,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,,APAC,Southeast Asia,TEC-CO-10001787,Technology,Copiers,"HP Fax and Copier, Laser",1383.12,8,0.0,331.92,135.89,High,4,4,Medium
30860,IN-2011-81301,2011-11-10,2011-11-12,First Class,BD-11635,Brian Derr,Consumer,Hastings,Hawke's Bay,New Zealand,,APAC,Oceania,TEC-PH-10000412,Technology,Phones,"Cisco Office Telephone, Full Size",490.5,6,0.0,156.96,126.8,High,2,3,Fast
40912,CA-2011-128524,2011-11-11,2011-11-13,First Class,MZ-17515,Mary Zewe,Corporate,Seattle,Washington,United States,98115.0,US,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2,0.2,762.594,126.65,Medium,2,4,Fast
46162,BU-2011-7450,2011-11-07,2011-11-09,Second Class,DE-3255,Deanra Eno,Home Office,Shumen,Shumen,Bulgaria,,EMEA,EMEA,TEC-APP-10004657,Technology,Phones,"Apple Smart Phone, Cordless",1272.6,2,0.0,279.96,123.03,Medium,2,0,Fast
1306,US-2011-115315,2011-11-08,2011-11-10,Second Class,LD-17005,Lisa DeCherney,Consumer,Resistencia,Chaco,Argentina,,LATAM,South,FUR-CH-10004755,Furniture,Chairs,"Novimex Swivel Stool, Red",394.704,6,0.4,-26.376,115.72,Critical,2,1,Fast
9226,MX-2011-158491,2011-11-12,2011-11-14,Second Class,TT-21070,Ted Trevino,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-CH-10002033,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",507.84,2,0.2,50.76,112.71,Critical,2,5,Fast
3774,MX-2011-169019,2011-11-11,2011-11-12,Same Day,RD-19930,Russell D'Ascenzo,Consumer,Chinautla,Guatemala,Guatemala,,LATAM,Central,TEC-CO-10001087,Technology,Copiers,"Hewlett Ink, Laser",494.6088,5,0.002,93.1088,105.08,High,1,4,Fast
47776,CA-2011-9430,2011-11-09,2011-11-11,Second Class,PB-8805,Patrick Bzostek,Home Office,Vaughan,Ontario,Canada,,Canada,Canada,TEC-STA-10004536,Technology,Machines,"StarTech Inkjet, Wireless",603.54,2,0.0,18.06,92.65,High,2,2,Fast
37258,CA-2011-140732,2011-11-11,2011-11-13,Second Class,MA-17560,Matt Abelman,Home Office,Los Angeles,California,United States,90004.0,US,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,86.95,High,2,4,Fast
20581,IN-2011-23530,2011-11-09,2011-11-11,First Class,AS-10285,Alejandro Savely,Corporate,Kanpur,Uttar Pradesh,India,,APAC,Central Asia,TEC-PH-10004261,Technology,Phones,"Nokia Signal Booster, Full Size",275.58,2,0.0,77.16,83.73,Critical,2,2,Fast
6793,US-2011-148929,2011-11-09,2011-11-13,Standard Class,MS-17530,MaryBeth Skach,Consumer,Guacara,Carabobo,Venezuela,,LATAM,South,FUR-TA-10003522,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",523.602,3,0.7,-890.178,83.45,High,4,2,Medium
34499,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,San Diego,California,United States,92037.0,US,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,60.1536,79.15,Low,6,3,Medium
41045,US-2011-140914,2011-11-11,2011-11-15,Standard Class,BH-11710,Brosina Hoffman,Consumer,Chicago,Illinois,United States,60653.0,US,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996,77.27,High,4,4,Medium
15492,IT-2011-4770705,2011-11-10,2011-11-17,Standard Class,ME-17320,Maria Etezadi,Home Office,Pulheim,North Rhine-Westphalia,Germany,,EU,Central,OFF-ST-10001478,Office Supplies,Storage,"Tenex File Cart, Single Width",603.72,5,0.1,-6.78,66.84,Low,7,3,Medium
33710,CA-2011-151295,2011-11-12,2011-11-16,Standard Class,JA-15970,Joseph Airdo,Consumer,Los Angeles,California,United States,90045.0,US,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,629.064,3,0.2,31.4532,65.97,High,4,5,Medium
12235,IT-2011-4688263,2011-11-11,2011-11-16,Standard Class,BS-11755,Bruce Stewart,Consumer,Mougins,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-ST-10001758,Office Supplies,Storage,"Rogers Lockers, Blue",952.29,5,0.1,-31.86,65.22,Medium,5,4,Medium
27024,IN-2011-16033,2011-11-07,2011-11-12,Standard Class,LB-16795,Laurel Beltran,Home Office,Gorakhpur,Haryana,India,,APAC,Central Asia,FUR-BO-10003945,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Metal",830.7,5,0.0,373.8,64.0,Medium,5,0,Medium
18350,ES-2011-4450781,2011-11-10,2011-11-13,First Class,SP-20920,Susan Pistek,Consumer,Girona,Catalonia,Spain,,EU,South,OFF-AP-10003182,Office Supplies,Appliances,"Breville Toaster, Silver",464.76,6,0.0,18.54,54.97,High,3,3,Fast
