Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,DeliveryTime,Order_DayOfWeek,DeliverySpeed
42964,AL-2011-7440,2011-03-03,2011-03-05,Second Class,SC-10230,Scot Coram,Corporate,Elbasan,Elbasan,Albania,,EMEA,EMEA,TEC-STA-10002497,Technology,Machines,"StarTech Card Printer, White",1619.1,10,0.0,258.9,301.73,High,2,3,Fast
25322,ID-2011-72894,2011-02-28,2011-03-03,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,,APAC,North Asia,OFF-AP-10000675,Office Supplies,Appliances,"Hamilton Beach Stove, White",810.72,3,0.5,-599.94,236.16,Critical,3,0,Fast
44228,CA-2011-1800,2011-03-01,2011-03-04,First Class,TP-11415,Tom Prescott,Consumer,Toronto,Ontario,Canada,,Canada,Canada,OFF-FEL-10001405,Office Supplies,Storage,"Fellowes File Cart, Industrial",551.16,4,0.0,71.64,164.36,High,3,1,Fast
13130,ES-2011-1705541,2011-03-01,2011-03-06,Standard Class,TS-21370,Todd Sumrall,Corporate,Farnborough,England,United Kingdom,,EU,North,FUR-BO-10000259,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",1314.45,3,0.0,341.73,150.4,High,5,1,Medium
48599,UP-2011-3730,2011-03-01,2011-03-05,Standard Class,RD-9900,Ruben Dartt,Consumer,Vinnytsya,Vinnytsya,Ukraine,,EMEA,EMEA,TEC-LOG-10003896,Technology,Accessories,"Logitech Router, Erganomic",1470.78,6,0.0,264.6,146.55,Medium,4,1,Medium
25321,ID-2011-72894,2011-02-28,2011-03-03,First Class,PS-18970,Paul Stevenson,Home Office,Seoul,Seoul,South Korea,,APAC,North Asia,FUR-FU-10000815,Furniture,Furnishings,"Eldon Door Stop, Black",401.28,10,0.2,-5.22,108.34,Critical,3,0,Fast
29281,IN-2011-52853,2011-03-03,2011-03-08,Second Class,MV-18190,Mike Vittorini,Consumer,Tongi,Dhaka,Bangladesh,,APAC,Central Asia,FUR-CH-10000432,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",1095.66,6,0.0,65.7,100.65,High,5,3,Medium
21858,IN-2011-75743,2011-03-04,2011-03-09,Standard Class,BE-11455,Brad Eason,Home Office,Chengdu,Sichuan,China,,APAC,North Asia,TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless",554.76,3,0.0,0.0,83.22,High,5,4,Medium
15218,ES-2011-3893444,2011-03-01,2011-03-05,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,Berlin,Berlin,Germany,,EU,Central,OFF-AP-10002568,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",364.416,8,0.2,45.456,80.67,High,4,1,Medium
32861,CA-2011-116239,2011-03-04,2011-03-04,Same Day,CL-12565,Clay Ludtke,Consumer,Columbia,South Carolina,United States,29203.0,US,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,74.5,High,0,4,
